"SubjectTag","SurveyYear","Age","Generation","Gender","InchesTotal","HeightZAgeGender"
775003,2006,17,2,1,67,-0.952199077071496
775401,2008,24,2,1,72,0.504319552660416
776001,2010,17,2,1,72,0.666272755981668
777401,2006,24,2,2,63,-0.570531741391015
778801,2010,20,2,2,64,-0.211825407861352
778802,2010,17,2,1,66,-1.27589344368213
778901,2000,24,2,1,73,0.837702097354673
778902,2002,21,2,1,72,0.544454679814426
778903,2002,20,2,2,66,0.499800709181719
778904,2008,23,2,2,67,0.804904017242739
779101,2010,19,2,2,60,-1.60069113792824
779401,2002,24,2,2,60,-1.66495479664488
779402,2006,24,2,1,72,0.504319552660416
779501,2000,24,2,2,64,-0.205724056306393
779502,2002,23,2,2,69,1.4615362418355
779503,2006,24,2,2,63,-0.570531741391015
779601,2004,24,2,2,62,-0.935339426475638
779602,2010,20,2,1,68,-0.816729669874966
779701,2004,24,2,1,76,1.83784973143745
779702,2006,24,2,2,63,-0.570531741391015
779801,2002,24,2,2,62,-0.935339426475638
780201,2004,24,2,1,69,-0.495828081422358
780202,2004,23,2,1,67,-1.04278022062297
780203,2010,17,2,2,63,-0.552006199386858
780401,2004,24,2,1,71,0.170937007966158
780402,2006,24,2,1,73,0.837702097354673
780403,2008,18,2,2,67,0.839360371600536
780404,2008,18,2,2,66,0.485083370596015
780601,2008,24,2,1,70,-0.1624455367281
780602,2010,20,2,1,77,2.14137086089406
780603,2010,18,2,1,70,-0.098447220940474
781001,1998,17,2,1,73,0.989967122592301
781401,2000,23,2,2,62,-0.836676544239161
781402,2004,24,2,1,68,-0.829210626116616
781403,2008,24,2,1,72,0.504319552660416
781501,2010,24,2,2,67,0.888698998947474
781803,2010,23,2,2,59,-1.8216248811283
781804,2010,21,2,1,69,-0.427826756296287
781805,2010,19,2,2,63,-0.567237661058191
781901,2008,24,2,1,70,-0.1624455367281
781902,2010,21,2,2,61,-1.21185031762877
782001,2004,23,2,1,70,-0.0730151831008213
782002,2010,22,2,1,73,0.841513573730643
782301,2004,24,2,1,68,-0.829210626116616
782302,2008,24,2,1,66,-1.49597571550513
782501,2008,19,2,1,69,-0.376462737100947
782502,2010,20,2,2,64,-0.211825407861352
782801,2010,22,2,1,66,-1.46036277719514
782802,2010,16,2,1,67,-0.805163797560401
782901,2002,23,2,2,63,-0.508360431942781
782902,2010,18,2,2,60,-1.64057863543111
783001,2006,24,2,1,67,-1.16259317081087
783002,2008,23,2,1,70,-0.0730151831008213
783101,2006,23,2,1,71,0.250239829406562
783102,2010,23,2,2,68,1.13322012953912
783103,2010,22,2,1,68,-0.802683819787775
783104,2010,22,2,2,63,-0.575684740232358
783301,2010,23,2,1,71,0.250239829406562
783302,2010,21,2,1,69,-0.427826756296287
783501,2002,24,2,1,68,-0.829210626116616
783502,2004,24,2,2,67,0.888698998947474
783503,2010,23,2,1,71,0.250239829406562
783801,2006,23,2,2,59,-1.8216248811283
784101,2010,21,2,2,66,0.489423327229364
784601,2006,23,2,2,64,-0.180044319646401
784602,2010,23,2,2,66,0.476587904946359
784901,2008,23,2,2,59,-1.8216248811283
784902,2010,17,2,1,65,-1.59958781029276
785101,2010,23,2,1,67,-1.04278022062297
785601,2010,21,2,2,63,-0.531340859685516
785602,2010,18,2,2,65,0.130806369591495
786401,2004,24,2,1,66,-1.49597571550513
786402,2010,21,2,2,62,-0.871595588657143
786403,2010,19,2,2,60,-1.60069113792824
786501,2006,23,2,2,63,-0.508360431942781
786502,2008,23,2,1,68,-0.719525208115589
786503,2008,21,2,1,73,0.86854849185133
786901,2006,24,2,1,66,-1.49597571550513
786902,2008,24,2,1,68,-0.829210626116616
786903,2008,23,2,1,70,-0.0730151831008213
786904,2010,24,2,2,64,-0.205724056306393
786905,2010,20,2,1,75,1.48401518738983
788202,2002,23,2,1,70,-0.0730151831008213
788203,2006,24,2,2,64,-0.205724056306393
788301,2002,22,2,2,61,-1.30306802204127
788302,2010,18,2,1,65,-1.78611386563429
788303,2010,16,2,2,61,-1.24985129316297
788601,2002,24,2,2,58,-2.39457016681413
788602,2000,21,2,2,63,-0.531340859685516
788603,2006,24,2,2,61,-1.30014711156026
789101,2006,24,2,2,63,-0.570531741391015
789102,2010,20,2,2,66,0.499800709181719
791001,2010,24,2,2,70,1.98312205420134
792103,2002,21,2,1,73,0.86854849185133
792701,1996,19,2,1,68,-0.69220567789529
792702,2002,24,2,1,67,-1.16259317081087
792703,2004,23,2,1,65,-1.68929024563774
792704,2008,22,2,1,70,-0.145004862380408
792801,2004,21,2,2,63,-0.531340859685516
792802,2010,21,2,2,62,-0.871595588657143
792803,2010,19,2,2,64,-0.222753168768175
793001,2010,24,2,2,64,-0.205724056306393
793002,2010,23,2,1,71,0.250239829406562
793003,2010,20,2,2,64,-0.211825407861352
793102,2010,19,2,1,70,-0.0607197963066047
793302,2000,24,2,1,67,-1.16259317081087
793303,2010,19,2,1,71,0.255023144487738
793801,2002,24,2,2,61,-1.30014711156026
793802,2004,24,2,1,69,-0.495828081422358
793803,2004,23,2,1,71,0.250239829406562
793804,2006,24,2,1,69,-0.495828081422358
793805,2008,24,2,2,63,-0.570531741391015
794501,2006,23,2,2,59,-1.8216248811283
794502,2010,24,2,2,62,-0.935339426475638
794503,2010,22,2,1,74,1.17035305243433
794901,2010,24,2,2,67,0.888698998947474
794902,2010,22,2,1,73,0.841513573730643
795001,2006,20,2,1,74,1.15533735063772
795201,2010,22,2,2,65,0.15169854157655
795801,2006,24,2,2,66,0.523891313862852
795802,2008,23,2,2,62,-0.836676544239161
796701,2000,24,2,1,64,-2.16274080489365
796702,2002,24,2,1,64,-2.16274080489365
796703,2004,23,2,2,60,-1.49330876883192
796801,2004,24,2,1,66,-1.49597571550513
796802,2000,17,2,1,70,0.0188840227604028
796803,2010,23,2,1,66,-1.36603523313036
797101,2004,23,2,1,67,-1.04278022062297
797102,2002,18,2,2,65,0.130806369591495
797103,2010,22,2,1,65,-1.78920225589883
797104,2010,20,2,1,72,0.49798167713349
797105,2010,18,2,2,66,0.485083370596015
797301,2010,18,2,1,67,-1.11104720775676
797401,2006,23,2,1,69,-0.396270195608205
797402,2010,21,2,2,63,-0.531340859685516
797901,2006,24,2,2,65,0.15908362877823
797902,2010,24,2,1,73,0.837702097354673
798001,2010,22,2,1,70,-0.145004862380408
798002,2010,19,2,1,72,0.570766085282081
798003,2010,17,2,2,64,-0.209997252022065
798101,2004,24,2,2,64,-0.205724056306393
798102,2006,24,2,2,65,0.15908362877823
798301,2006,23,2,1,66,-1.36603523313036
798302,2010,20,2,2,64,-0.211825407861352
798501,2006,23,2,1,65,-1.68929024563774
798502,2008,23,2,1,68,-0.719525208115589
798801,2010,20,2,1,63,-2.46011885363554
799402,2008,21,2,2,60,-1.5521050466004
799403,2010,20,2,2,64,-0.211825407861352
799801,2010,18,2,2,59,-1.99485563643563
800001,2004,23,2,1,72,0.573494841913946
800002,2008,24,2,2,70,1.98312205420134
800003,2008,23,2,2,69,1.4615362418355
800101,1996,22,2,2,65,0.15169854157655
800102,2000,24,2,2,62,-0.935339426475638
800103,2002,24,2,2,65,0.15908362877823
800104,2006,24,2,2,64,-0.205724056306393
800105,2008,23,2,1,72,0.573494841913946
800601,2006,24,2,2,68,1.2535066840321
800602,2010,17,2,2,61,-1.23602409411644
802001,2010,18,2,2,64,-0.223470631413025
802002,2010,16,2,2,62,-0.889773376041261
802301,2002,18,2,1,70,-0.098447220940474
802801,1996,22,2,2,65,0.15169854157655
802901,2000,21,2,1,72,0.544454679814426
802902,2004,24,2,1,72,0.504319552660416
802903,2000,18,2,2,64,-0.223470631413025
803001,2000,18,2,2,69,1.54791437360958
803002,2004,20,2,2,64,-0.211825407861352
803101,2006,24,2,1,71,0.170937007966158
803102,2004,21,2,2,67,0.829678056200991
803103,2006,21,2,1,75,1.51673611592514
803301,2010,19,2,2,63,-0.567237661058191
803401,2010,21,2,2,65,0.149168598257737
803402,2010,16,2,1,72,0.752207479899074
803901,2004,23,2,1,71,0.250239829406562
804401,2008,24,2,2,61,-1.30014711156026
804402,2008,22,2,1,70,-0.145004862380408
804403,2010,22,2,1,68,-0.802683819787775
804501,2002,23,2,2,64,-0.180044319646401
804502,2002,22,2,2,66,0.515390182481005
804702,2006,23,2,2,62,-0.836676544239161
804801,2006,22,2,1,66,-1.46036277719514
804802,2010,21,2,1,66,-1.400108192407
804901,2008,24,2,2,66,0.523891313862852
804902,2010,22,2,1,74,1.17035305243433
805702,2010,24,2,2,67,0.888698998947474
805901,2002,24,2,2,67,0.888698998947474
805903,2004,24,2,1,77,2.1712322761317
805904,2006,23,2,2,63,-0.508360431942781
805905,2004,20,2,2,66,0.499800709181719
805906,2004,19,2,1,72,0.570766085282081
805907,2010,23,2,2,67,0.804904017242739
805908,2010,18,2,1,71,0.239086107998289
806101,2008,20,2,1,68,-0.816729669874966
806802,2006,18,2,1,69,-0.435980549879237
807801,2010,18,2,1,67,-1.11104720775676
808301,2006,23,2,2,65,0.148271792649979
808302,2010,20,2,1,66,-1.47408534337919
808303,2010,16,2,1,66,-1.1166380530523
809101,2002,23,2,1,71,0.250239829406562
809102,2004,24,2,1,66,-1.49597571550513
809103,2008,23,2,1,68,-0.719525208115589
809104,2010,19,2,1,67,-1.00794861868963
809301,2006,23,2,2,67,0.804904017242739
810201,2008,23,2,2,62,-0.836676544239161
810202,2010,21,2,2,66,0.489423327229364
810301,2000,24,2,1,68,-0.829210626116616
810302,2000,23,2,1,70,-0.0730151831008213
810303,2010,24,2,2,63,-0.570531741391015
810502,2010,19,2,1,69,-0.376462737100947
810503,2010,16,2,1,67,-0.805163797560401
810901,2002,23,2,1,66,-1.36603523313036
810902,2006,24,2,2,67,0.888698998947474
810903,2010,23,2,1,67,-1.04278022062297
811001,2010,23,2,2,59,-1.8216248811283
811002,2010,19,2,2,60,-1.60069113792824
811301,2004,24,2,1,71,0.170937007966158
811302,2008,22,2,1,68,-0.802683819787775
811303,2010,17,2,1,64,-1.92328217690339
811402,2010,24,2,2,67,0.888698998947474
811403,2008,21,2,1,76,1.84082992796204
811404,2004,24,2,2,66,0.523891313862852
812001,2010,20,2,1,77,2.14137086089406
812101,2010,18,2,1,71,0.239086107998289
812301,2008,23,2,1,67,-1.04278022062297
812502,2000,23,2,2,64,-0.180044319646401
812503,1996,18,2,2,63,-0.577747632417546
812701,2000,23,2,2,71,2.11816846642826
812702,2010,20,2,1,70,-0.159373996370738
814001,2002,23,2,1,68,-0.719525208115589
814002,2006,24,2,2,64,-0.205724056306393
814003,2008,24,2,1,72,0.504319552660416
814004,2010,16,2,1,67,-0.805163797560401
814101,2006,23,2,1,69,-0.396270195608205
814102,2008,23,2,1,70,-0.0730151831008213
814301,2004,24,2,2,70,1.98312205420134
814302,2008,22,2,1,73,0.841513573730643
814401,2004,18,2,1,73,0.914152765875814
814402,2010,20,2,2,63,-0.567638466382888
814801,2008,24,2,1,70,-0.1624455367281
814802,2010,21,2,1,69,-0.427826756296287
815101,2010,21,2,1,74,1.19264230388823
815201,2010,20,2,2,63,-0.567638466382888
815202,2010,18,2,2,62,-0.932024633422066
816001,2010,21,2,2,66,0.489423327229364
816101,2006,24,2,2,67,0.888698998947474
816901,2008,23,2,1,73,0.89674985442133
816902,2010,23,2,1,71,0.250239829406562
817401,2000,24,2,1,66,-1.49597571550513
817402,2002,23,2,2,60,-1.49330876883192
817403,2006,23,2,2,60,-1.49330876883192
817404,2008,23,2,2,61,-1.16499265653554
817405,2010,16,2,2,58,-2.33008504452808
817406,2010,16,2,2,60,-1.60992921028467
817501,2006,24,2,2,64,-0.205724056306393
817502,2008,24,2,2,67,0.888698998947474
817601,2006,17,2,1,70,0.0188840227604028
817801,2010,22,2,1,73,0.841513573730643
817802,2010,17,2,1,71,0.342578389371036
818101,2010,21,2,2,62,-0.871595588657143
818102,2010,19,2,1,71,0.255023144487738
818401,2004,23,2,1,72,0.573494841913946
818402,2010,16,2,1,64,-1.73958656403609
819301,2000,21,2,2,61,-1.21185031762877
819302,2006,24,2,1,64,-2.16274080489365
819303,2010,24,2,2,65,0.15908362877823
819401,1994,19,2,1,69,-0.376462737100947
819403,2008,24,2,2,64,-0.205724056306393
819501,2004,24,2,1,71,0.170937007966158
819502,2006,24,2,1,67,-1.16259317081087
819503,2010,21,2,1,66,-1.400108192407
819801,2008,23,2,1,67,-1.04278022062297
819802,2010,24,2,2,62,-0.935339426475638
819803,2010,22,2,2,63,-0.575684740232358
819804,2008,18,2,2,61,-1.28630163442659
819805,2010,17,2,2,63,-0.552006199386858
820204,2010,18,2,1,69,-0.435980549879237
821001,2000,24,2,2,60,-1.66495479664488
821002,2002,24,2,2,66,0.523891313862852
821003,2006,24,2,2,66,0.523891313862852
821004,2008,24,2,1,69,-0.495828081422358
821005,2010,18,2,2,62,-0.932024633422066
821201,2006,23,2,2,68,1.13322012953912
821202,2010,24,2,1,75,1.50446718674319
821301,2006,23,2,2,64,-0.180044319646401
821701,2002,24,2,1,69,-0.495828081422358
821702,2010,22,2,1,67,-1.13152329849146
822601,2006,24,2,2,68,1.2535066840321
822602,2010,22,2,1,67,-1.13152329849146
822603,2010,19,2,2,66,0.466215815811856
823501,2006,23,2,1,69,-0.396270195608205
823502,2008,21,2,1,74,1.19264230388823
823503,2010,18,2,2,62,-0.932024633422066
823504,2010,17,2,2,63,-0.552006199386858
823701,2010,16,2,1,72,0.752207479899074
824301,2000,22,2,1,77,2.15687148854538
824302,2010,16,2,2,69,1.63077204381068
825401,2000,24,2,1,69,-0.495828081422358
825701,2002,23,2,2,61,-1.16499265653554
825702,2008,24,2,1,67,-1.16259317081087
825703,2010,21,2,1,66,-1.400108192407
825901,2002,24,2,1,65,-1.82935826019939
825902,2010,21,2,2,65,0.149168598257737
825903,2010,19,2,1,70,-0.0607197963066047
826001,2002,24,2,1,68,-0.829210626116616
826002,2004,17,2,1,73,0.989967122592301
826003,2010,20,2,1,69,-0.488051833122852
826101,2002,24,2,1,70,-0.1624455367281
826102,2002,23,2,2,59,-1.8216248811283
826103,2008,24,2,1,71,0.170937007966158
826104,2010,23,2,1,68,-0.719525208115589
826105,2010,18,2,2,64,-0.223470631413025
826106,2010,17,2,2,60,-1.57803304148124
826201,2010,17,2,2,65,0.132011695342728
826401,2002,22,2,2,62,-0.939376381136813
826402,2006,23,2,1,69,-0.396270195608205
826403,2006,23,2,2,62,-0.836676544239161
826404,2010,21,2,1,67,-1.0760143803701
826501,2010,21,2,2,63,-0.531340859685516
826502,2010,20,2,2,61,-1.27926458342596
826503,2010,19,2,2,64,-0.222753168768175
826504,2010,17,2,2,61,-1.23602409411644
826505,2010,16,2,1,67,-0.805163797560401
826901,2006,23,2,2,62,-0.836676544239161
826902,2008,23,2,2,60,-1.49330876883192
826903,2010,19,2,1,68,-0.69220567789529
827101,2002,22,2,2,64,-0.211993099327904
827301,2000,23,2,1,72,0.573494841913946
827302,2004,23,2,1,70,-0.0730151831008213
827303,2010,16,2,2,66,0.55053829244556
827601,2002,24,2,1,70,-0.1624455367281
827602,2002,23,2,1,71,0.250239829406562
827901,2006,24,2,2,62,-0.935339426475638
827902,2010,23,2,1,75,1.5432598794361
828301,2002,24,2,2,67,0.888698998947474
828302,2004,24,2,2,62,-0.935339426475638
828601,2000,23,2,2,66,0.476587904946359
828602,2002,23,2,1,70,-0.0730151831008213
828603,2010,23,2,1,69,-0.396270195608205
828604,2008,18,2,1,71,0.239086107998289
828701,1996,21,2,2,65,0.149168598257737
828702,2000,24,2,1,69,-0.495828081422358
828703,2006,24,2,2,60,-1.66495479664488
828901,2004,22,2,1,67,-1.13152329849146
828902,2010,18,2,1,68,-0.773513878817999
828903,2010,17,2,1,69,-0.30481034385023
828904,2010,16,2,1,67,-0.805163797560401
829401,2010,24,2,1,72,0.504319552660416
829402,2010,17,2,2,66,0.474020642707521
829601,2006,24,2,2,61,-1.30014711156026
829602,2008,24,2,1,67,-1.16259317081087
829603,2010,22,2,1,65,-1.78920225589883
829604,2010,22,2,2,62,-0.939376381136813
829801,2004,24,2,2,64,-0.205724056306393
829802,2008,24,2,2,62,-0.935339426475638
829803,2010,23,2,2,65,0.148271792649979
829804,2010,19,2,1,70,-0.0607197963066047
830501,2002,22,2,1,67,-1.13152329849146
830502,2004,24,2,2,64,-0.205724056306393
830503,2006,24,2,1,72,0.504319552660416
830504,2008,24,2,1,70,-0.1624455367281
830505,2010,22,2,1,70,-0.145004862380408
830506,2010,20,2,2,67,0.855613767703255
830507,2010,18,2,1,69,-0.435980549879237
830901,2002,24,2,2,62,-0.935339426475638
830902,2002,22,2,1,65,-1.78920225589883
830903,2006,24,2,2,59,-2.0297624817295
830904,2006,23,2,1,62,-2.65905528315989
830905,2010,16,2,1,64,-1.73958656403609
831501,2010,21,2,2,61,-1.21185031762877
831701,2004,24,2,1,73,0.837702097354673
831702,2008,23,2,2,67,0.804904017242739
831901,2004,23,2,2,65,0.148271792649979
831902,2010,24,2,1,69,-0.495828081422358
832901,2010,16,2,1,66,-1.1166380530523
833001,2010,23,2,1,71,0.250239829406562
833002,2010,17,2,2,59,-1.92004198884603
833401,2010,24,2,2,63,-0.570531741391015
833402,2010,16,2,1,66,-1.1166380530523
833601,2006,21,2,2,67,0.829678056200991
833602,2006,19,2,2,68,1.15518480039189
833603,2006,16,2,1,70,0.129258968915284
834001,1996,21,2,1,68,-0.751920568333191
834301,2002,22,2,1,68,-0.802683819787775
834302,2006,24,2,2,71,2.34792973928596
834303,2010,22,2,1,73,0.841513573730643
834304,2010,19,2,2,68,1.15518480039189
834501,2004,21,2,2,59,-1.89235977557202
834502,2010,19,2,2,64,-0.222753168768175
834601,2010,22,2,1,73,0.841513573730643
834602,2010,16,2,1,70,0.129258968915284
834901,2002,23,2,2,59,-1.8216248811283
834902,2006,24,2,2,67,0.888698998947474
834903,2010,22,2,1,67,-1.13152329849146
834904,2010,19,2,2,63,-0.567237661058191
835101,2010,24,2,2,61,-1.30014711156026
835102,2010,19,2,1,70,-0.0607197963066047
835201,2010,21,2,1,71,0.220360867777522
835301,2004,24,2,1,71,0.170937007966158
835302,2004,23,2,1,69,-0.396270195608205
835303,2006,23,2,2,65,0.148271792649979
835304,2010,22,2,1,75,1.49919253113801
835401,2006,24,2,2,65,0.15908362877823
835402,2008,24,2,2,65,0.15908362877823
835701,2006,24,2,1,66,-1.49597571550513
835702,2006,22,2,2,65,0.15169854157655
835703,2010,21,2,1,66,-1.400108192407
835704,2010,19,2,2,62,-0.911722153348207
835901,2004,23,2,2,68,1.13322012953912
835902,2006,24,2,2,67,0.888698998947474
835903,2010,24,2,2,66,0.523891313862852
835904,2010,18,2,2,63,-0.577747632417546
835905,2010,18,2,2,64,-0.223470631413025
836701,2002,21,2,2,60,-1.5521050466004
837401,2010,22,2,2,67,0.879081823385459
837501,2006,24,2,1,68,-0.829210626116616
837502,2010,24,2,2,66,0.523891313862852
837503,2010,20,2,1,67,-1.14540750662708
837504,2010,18,2,1,73,0.914152765875814
837601,2010,23,2,2,62,-0.836676544239161
837602,2010,22,2,2,63,-0.575684740232358
837603,2008,17,2,1,69,-0.30481034385023
837604,2010,18,2,2,61,-1.28630163442659
837605,2010,17,2,1,72,0.666272755981668
837701,2006,23,2,1,68,-0.719525208115589
837702,2008,24,2,2,63,-0.570531741391015
838301,2004,23,2,1,69,-0.396270195608205
838302,2010,21,2,1,71,0.220360867777522
838901,2006,23,2,2,68,1.13322012953912
838902,2010,24,2,1,74,1.17108464204893
838903,2010,19,2,2,67,0.810700308101872
839101,2004,23,2,1,70,-0.0730151831008213
839102,2008,24,2,2,59,-2.0297624817295
839103,2010,22,2,1,71,0.183834616323276
839301,2006,24,2,2,66,0.523891313862852
839302,2010,17,2,1,69,-0.30481034385023
839303,2010,16,2,1,67,-0.805163797560401
839501,2008,24,2,1,66,-1.49597571550513
839502,2010,24,2,2,61,-1.30014711156026
839503,2010,23,2,1,68,-0.719525208115589
839801,2010,22,2,1,68,-0.802683819787775
840101,2000,24,2,2,63,-0.570531741391015
840102,2004,24,2,2,64,-0.205724056306393
840701,2000,23,2,2,62,-0.836676544239161
840702,2004,24,2,2,69,1.61831436911672
840703,2010,21,2,2,66,0.489423327229364
840801,2004,23,2,2,63,-0.508360431942781
840802,2010,17,2,1,73,0.989967122592301
841301,2010,21,2,1,73,0.86854849185133
841302,2010,18,2,2,62,-0.932024633422066
841701,2010,17,2,2,67,0.816029590072314
842201,2010,24,2,2,64,-0.205724056306393
842202,2010,22,2,2,65,0.15169854157655
842203,2010,19,2,2,65,0.12173132352184
842204,2010,17,2,1,71,0.342578389371036
842801,2010,20,2,1,71,0.169303840381376
843001,2004,24,2,2,61,-1.30014711156026
843201,2008,24,2,2,64,-0.205724056306393
843202,2010,23,2,2,69,1.4615362418355
843401,2002,23,2,1,69,-0.396270195608205
843402,2006,24,2,2,62,-0.935339426475638
846301,2010,23,2,2,65,0.148271792649979
847301,2002,23,2,1,70,-0.0730151831008213
847302,2004,23,2,1,73,0.89674985442133
847501,2006,24,2,2,61,-1.30014711156026
847502,2010,22,2,1,69,-0.473844341084092
847701,2010,24,2,1,68,-0.829210626116616
847702,2010,16,2,1,65,-1.42811230854419
847901,2004,24,2,2,65,0.15908362877823
847902,2010,22,2,1,73,0.841513573730643
848001,2006,23,2,1,69,-0.396270195608205
848002,2010,22,2,1,73,0.841513573730643
848201,2010,20,2,2,61,-1.27926458342596
848301,2004,24,2,2,67,0.888698998947474
848302,2010,24,2,1,68,-0.829210626116616
848401,2010,20,2,1,66,-1.47408534337919
848402,2010,16,2,1,68,-0.493689542068506
848801,2002,22,2,2,68,1.24277346428991
848802,2004,23,2,1,67,-1.04278022062297
848803,2006,24,2,2,68,1.2535066840321
848804,2010,21,2,1,67,-1.0760143803701
849001,2002,18,2,1,71,0.239086107998289
849002,2010,23,2,2,69,1.4615362418355
849201,1996,21,2,2,65,0.149168598257737
849202,2010,24,2,1,73,0.837702097354673
849203,2010,21,2,1,76,1.84082992796204
849301,2004,24,2,2,64,-0.205724056306393
849302,2006,24,2,1,71,0.170937007966158
849401,2006,24,2,1,71,0.170937007966158
849402,2010,17,2,2,63,-0.552006199386858
850001,2006,23,2,2,66,0.476587904946359
850002,2010,24,2,1,72,0.504319552660416
850201,2000,23,2,1,67,-1.04278022062297
850202,2002,23,2,2,65,0.148271792649979
850203,2006,24,2,2,64,-0.205724056306393
850301,2008,23,2,1,71,0.250239829406562
850302,2010,22,2,2,64,-0.211993099327904
850501,2000,23,2,1,71,0.250239829406562
850502,2002,23,2,1,73,0.89674985442133
850503,2008,24,2,2,62,-0.935339426475638
851001,2002,23,2,2,63,-0.508360431942781
851002,2004,23,2,1,71,0.250239829406562
851003,2004,20,2,1,72,0.49798167713349
851004,2010,24,2,1,70,-0.1624455367281
851101,2010,20,2,1,67,-1.14540750662708
851201,2010,18,2,2,68,1.19363737260506
851302,2010,21,2,1,70,-0.103732944259383
851401,2004,22,2,2,63,-0.575684740232358
853201,2006,24,2,2,72,2.71273742437059
853202,2010,24,2,2,63,-0.570531741391015
853203,2010,17,2,1,71,0.342578389371036
853901,1996,20,2,1,77,2.14137086089406
853902,2004,24,2,2,64,-0.205724056306393
853903,2010,18,2,1,70,-0.098447220940474
854001,2002,24,2,2,64,-0.205724056306393
854002,2004,21,2,1,72,0.544454679814426
854003,2008,24,2,2,71,2.34792973928596
854901,2004,24,2,1,71,0.170937007966158
854902,2004,23,2,2,63,-0.508360431942781
855301,2000,23,2,1,72,0.573494841913946
855302,2004,24,2,1,64,-2.16274080489365
855701,2008,24,2,2,69,1.61831436911672
855801,2008,23,2,1,70,-0.0730151831008213
855802,2010,20,2,2,64,-0.211825407861352
856101,2002,19,2,2,66,0.466215815811856
856102,2008,23,2,2,63,-0.508360431942781
856104,2010,21,2,1,70,-0.103732944259383
856801,2008,22,2,2,69,1.60646510519437
857001,2006,23,2,2,68,1.13322012953912
857002,2008,24,2,2,66,0.523891313862852
857003,2010,24,2,1,69,-0.495828081422358
857901,2000,24,2,2,65,0.15908362877823
857902,2006,24,2,2,62,-0.935339426475638
857903,2008,24,2,2,68,1.2535066840321
857904,2010,20,2,1,70,-0.159373996370738
858001,1996,21,2,2,72,2.53095170105912
858002,2002,24,2,2,70,1.98312205420134
858003,2008,23,2,2,71,2.11816846642826
858301,2000,24,2,2,65,0.15908362877823
858302,2004,23,2,1,75,1.5432598794361
859801,1996,21,2,2,61,-1.21185031762877
859802,2000,24,2,2,65,0.15908362877823
859803,2008,24,2,1,68,-0.829210626116616
859804,2010,24,2,2,64,-0.205724056306393
859805,2010,24,2,2,62,-0.935339426475638
859806,2010,22,2,1,74,1.17035305243433
860001,2002,24,2,2,68,1.2535066840321
860002,2010,23,2,2,67,0.804904017242739
860102,2008,20,2,2,65,0.143987650660184
861201,2010,23,2,2,64,-0.180044319646401
861202,2010,21,2,2,68,1.16993278517262
861301,2000,23,2,1,64,-2.01254525814512
861302,2004,23,2,2,68,1.13322012953912
861303,2010,20,2,1,70,-0.159373996370738
861402,2010,22,2,2,64,-0.211993099327904
861403,2008,16,2,2,64,-0.169617541797851
861501,2000,24,2,2,64,-0.205724056306393
861502,2002,23,2,2,66,0.476587904946359
861503,2010,23,2,1,72,0.573494841913946
861504,2010,17,2,2,69,1.5000474848019
861801,1996,20,2,1,73,0.826659513885604
861803,2010,22,2,2,60,-1.66675966294572
861804,2010,20,2,2,64,-0.211825407861352
861901,2008,23,2,2,60,-1.49330876883192
863101,2010,23,2,1,69,-0.396270195608205
863102,2010,18,2,1,64,-2.12364719457305
863401,2000,24,2,1,68,-0.829210626116616
863402,2006,24,2,2,67,0.888698998947474
863403,2010,20,2,1,67,-1.14540750662708
863404,2010,18,2,1,72,0.576619436937051
863405,2010,16,2,2,67,0.910616209567265
863601,2008,24,2,2,63,-0.570531741391015
863602,2010,23,2,1,73,0.89674985442133
863801,2010,23,2,1,75,1.5432598794361
863802,2010,17,2,2,67,0.816029590072314
863901,2002,20,2,1,70,-0.159373996370738
863902,2010,23,2,2,61,-1.16499265653554
864101,2000,23,2,2,68,1.13322012953912
864102,2006,23,2,1,73,0.89674985442133
864201,2002,24,2,2,64,-0.205724056306393
864301,2008,24,2,2,60,-1.66495479664488
864302,2010,17,2,2,63,-0.552006199386858
864801,2010,23,2,2,68,1.13322012953912
864802,2008,19,2,1,72,0.570766085282081
864803,2002,23,2,1,71,0.250239829406562
864901,2008,24,2,2,64,-0.205724056306393
864902,2010,18,2,1,65,-1.78611386563429
865201,2000,22,2,1,72,0.512674095026959
865202,2010,24,2,2,65,0.15908362877823
865203,2010,23,2,1,71,0.250239829406562
865801,2008,24,2,2,66,0.523891313862852
865802,2010,17,2,1,71,0.342578389371036
866201,2004,24,2,2,63,-0.570531741391015
866202,2002,21,2,1,67,-1.0760143803701
866203,2008,24,2,1,66,-1.49597571550513
866205,2010,23,2,2,59,-1.8216248811283
866206,2010,22,2,1,71,0.183834616323276
866401,2002,23,2,2,70,1.78985235413188
866402,2010,23,2,2,67,0.804904017242739
866403,2010,21,2,2,64,-0.191086130713889
866501,2006,23,2,1,67,-1.04278022062297
866502,2010,23,2,2,59,-1.8216248811283
866801,2010,21,2,2,64,-0.191086130713889
867301,2002,23,2,1,76,1.86651489194348
867302,2006,23,2,2,69,1.4615362418355
867501,2010,23,2,1,70,-0.0730151831008213
867502,2010,18,2,2,65,0.130806369591495
867503,2010,16,2,2,62,-0.889773376041261
867901,2000,24,2,2,66,0.523891313862852
868001,2010,18,2,1,73,0.914152765875814
868401,2006,23,2,2,62,-0.836676544239161
868501,2002,24,2,2,59,-2.0297624817295
868502,2004,23,2,1,67,-1.04278022062297
868503,2006,24,2,1,71,0.170937007966158
869001,2004,24,2,2,60,-1.66495479664488
869002,2006,23,2,1,69,-0.396270195608205
