C0000100,C0000200,HtSt,HtSt19to25,WtSt,WtSt19to25
664102,6641,,,,
701504,7015,,,,
702201,7022,,,,
711801,7118,,,,
731003,7310,,,,
734501,7345,,,,
740801,7408,,,,
789302,7893,0.145128464,,,
789802,7898,,,,
791403,7914,,,,
830908,8309,,,,
831101,8311,,,,
832402,8324,,,,
844901,8449,,,,
854602,8546,,,,
856201,8562,,,,
857101,8571,,,,
859301,8593,,,,
873902,8739,,,,
879502,8795,,,,
880102,8801,,,,
882801,8828,,,,
892503,8925,0.145128464,,,
901101,9011,-0.72564232,,,
910402,9104,,,,
914202,9142,2.322055424,,,
914502,9145,,,,
917303,9173,,,,
917801,9178,,,,
921901,9219,0.145128464,,,
924801,9248,-0.72564232,,,
949803,9498,-0.72564232,,,
949904,9499,,,,
963101,9631,,,,
975002,9750,,,,
991301,9913,,,,
991302,9913,,,,
1005901,10059,,,,
1006302,10063,,,,
1015001,10150,,,,
1026001,10260,,,,
1029202,10292,-0.290256928,,,
1030903,10309,,,,
1033204,10332,2.757440816,,,
1039902,10399,,,,
1040902,10409,,,,
1042003,10420,,,,
1123601,11236,,,,
1190602,11906,,,,
1220103,12201,,,,
1230702,12307,0.580513856,,,
1246802,12468,,,,
1251102,12511,,,,
1253002,12530,-0.290256928,,,
1255401,12554,,,,
237402,2374,-0.181008397,,,
340802,3408,1.927207045,,,
745301,7453,0.873099324,,,
828303,8283,-0.883746877,,,
877902,8779,1.927207045,,,
902501,9025,-0.181008397,,,
333901,3339,1.007104272,,,
805101,8051,0.015375638,,,
856103,8561,-1.637505419,,,
213902,2139,-0.267297553,,,
418404,4184,-1.478489593,,,
581201,5812,0.45941767,,,
240902,2409,-1.288129002,,,
537802,5378,-1.288129002,,,
595702,5957,1.11172917,,,
24503,245,-1.725795965,,,
28804,288,-1.233190127,,,
50101,501,-1.233190127,,,
101901,1019,-1.725795965,,,
116005,1160,-1.233190127,,,
165802,1658,-1.06898818,,,
203001,2030,-0.576382342,,,
249205,2492,-0.904786234,,,
265103,2651,-0.576382342,,1.30484724,
268104,2681,,,,
270503,2705,-0.412180396,,,
297903,2979,-1.397392073,,,
303505,3035,-0.576382342,,,
328001,3280,-1.233190127,,,
336002,3360,-0.412180396,,,
340202,3402,-0.904786234,,,
352202,3522,-1.725795965,,,
391802,3918,-1.233190127,,,
396902,3969,-1.06898818,,,
409201,4092,-1.561594019,,,
415403,4154,-1.233190127,,,
421205,4212,-1.233190127,,,
463103,4631,-1.397392073,,,
466402,4664,-0.412180396,,,
469203,4692,-1.06898818,,,
521604,5216,-1.725795965,,-0.638542266,
529002,5290,-0.904786234,,,
545203,5452,-1.889997912,,,
547802,5478,-1.889997912,,,
665102,6651,-1.561594019,,,
673802,6738,-0.904786234,,,
676301,6763,-1.06898818,,,
691303,6913,-0.576382342,,,
743702,7437,-0.412180396,,-0.731084624,
756001,7560,-1.889997912,,,
786504,7865,-1.889997912,,,
795902,7959,-1.561594019,,,
835203,8352,-1.561594019,,,
887802,8878,-1.233190127,,,
892003,8920,-0.247978449,,,
919301,9193,-0.083776503,,1.489931955,
957601,9576,-0.740584288,,,
995304,9953,-0.412180396,,1.397389598,
1031003,10310,0.408829336,,,
1208303,12083,-0.904786234,,,
1228104,12281,-0.576382342,,0.009254236,
653203,6532,,,,
1025401,10254,,,-0.360915194,
104902,1049,,,,
104903,1049,,,,
1191902,11919,,,,
456501,4565,,,,
639701,6397,,,,
65702,657,,,,
69102,691,,,,
133603,1336,0.147676306,,,
140603,1406,0.147676306,,,
205002,2050,,,,
244401,2444,,,,
279604,2796,0.147676306,,,
303801,3038,-1.012637529,,,
307801,3078,-0.432480611,,,
377302,3773,0.727833224,,,
384602,3846,1.307990141,,-0.823626981,
416901,4169,-0.432480611,,,
421802,4218,-0.432480611,,,
511101,5111,1.307990141,,,
554602,5546,2.468303976,,,
585802,5858,-0.432480611,,,
648703,6487,,,,
652202,6522,-1.012637529,,,
657801,6578,,,,
657901,6579,,,,
661502,6615,,,,
661803,6618,-0.432480611,,,
667502,6675,,,,
687501,6875,0.727833224,,-0.731084624,
704903,7049,-0.432480611,,,
725303,7253,0.147676306,,,
731002,7310,-1.012637529,,,
735901,7359,-1.012637529,,,
741802,7418,-1.012637529,,,
753202,7532,,,,
760602,7606,0.727833224,,-0.916169339,
777902,7779,,,,
791402,7914,0.147676306,,,
796901,7969,1.307990141,,,
832403,8324,,,,
840402,8404,1.888147059,,,
861001,8610,,,,
872901,8729,-1.012637529,,,
878801,8788,-0.432480611,,,
879801,8798,-1.012637529,,,
890403,8904,-0.432480611,,,
900401,9004,,,,
910301,9103,-1.012637529,,,
912402,9124,,,,
930805,9308,0.147676306,,,
947701,9477,-0.432480611,,,
951001,9510,1.888147059,,,
960803,9608,-1.012637529,,,
973602,9736,0.727833224,,,
979501,9795,0.147676306,,,
979801,9798,,,,
986507,9865,-0.432480611,,,
988202,9882,,,,
1006301,10063,,,,
1021201,10212,-1.012637529,,,
1021303,10213,,,,
1024103,10241,,,,
1024502,10245,2.468303976,,,
1029901,10299,,,,
1047501,10475,,,,
1055101,10551,0.147676306,,,
1202401,12024,,,,
1229101,12291,,,,
1234901,12349,,,,
1243901,12439,,,,
1244701,12447,-0.432480611,,,
1250302,12503,,,,
1250502,12505,-0.432480611,,,
1252901,12529,-1.012637529,,,
1253601,12536,,,,
52903,529,1.668256694,,,
121402,1214,1.337680483,,,
1237003,12370,1.337680483,,,
1186101,11861,-1.405436275,,,
14301,143,0.387293812,,,
901902,9019,0.043638739,,,
31403,314,0.567238829,,,
892603,8926,0.567238829,,,
9603,96,0.080425443,,-0.429584836,
39704,397,0.408829336,,4.299718491,
47201,472,-0.412180396,,-0.429584836,
57604,576,-0.412180396,,,
90004,900,-0.576382342,,,
90603,906,0.408829336,,0.123844277,
95401,954,0.080425443,,0.174156015,
108701,1087,-0.740584288,,,
159202,1592,-1.233190127,,,
162502,1625,-0.904786234,,,
221503,2215,-0.083776503,,0.727585127,
251003,2510,-0.576382342,,,
261504,2615,-0.740584288,,-0.630831786,
289402,2894,0.080425443,,,
295502,2955,-0.412180396,,,
295902,2959,-1.233190127,,,
328703,3287,-0.412180396,,,
342201,3422,-0.576382342,,,
343007,3430,-0.083776503,,,
343604,3436,0.080425443,,-0.429584836,
351902,3519,2.050848798,,,
356002,3560,-1.06898818,,,
364103,3641,-0.412180396,,-0.429584836,
377104,3771,0.080425443,,-0.429584836,
423104,4231,-0.740584288,,,
468302,4683,-0.412180396,,,
470501,4705,-1.561594019,,,
472604,4726,-0.412180396,,-0.379273098,
479801,4798,0.080425443,,-0.681143523,
487103,4871,-0.247978449,,,
487104,4871,-0.412180396,,,
492503,4925,0.080425443,,,
500103,5001,-0.576382342,,,
538504,5385,-1.397392073,,,
603901,6039,-0.740584288,,,
612601,6126,-0.247978449,,,
617201,6172,0.737233228,,,
625903,6259,,,,
629003,6290,-0.247978449,,,
670801,6708,0.244627389,,,
742302,7423,-1.06898818,,,
758702,7587,-0.904786234,,,
760001,7600,-0.247978449,,,
760002,7600,-0.083776503,,,
795203,7952,-0.576382342,,,
823703,8237,-0.576382342,,,
826905,8269,-0.904786234,,,
830907,8309,-0.904786234,,,
833702,8337,-0.740584288,,0.174156015,
841602,8416,-0.247978449,,-0.479896573,
897703,8977,-0.740584288,,,
919901,9199,-1.233190127,,,
938205,9382,-1.397392073,,,
942301,9423,-1.889997912,,,
975803,9758,1.886646851,,,
983003,9830,-0.576382342,,0.777896865,
997006,9970,0.244627389,,-0.228337886,
1177904,11779,-0.247978449,,-0.530208311,
1186802,11868,-1.561594019,,,
1195802,11958,-1.233190127,,,
217403,2174,,,,
217404,2174,,,,
392401,3924,-0.72564232,,,
392402,3924,-0.72564232,,,
975301,9753,,,,
16503,165,-0.883746877,,,
69101,691,-0.532377637,,,
118403,1184,0.873099324,,,
133602,1336,-0.532377637,,,
228802,2288,-1.235116117,,,
229201,2292,1.224468565,,,
326801,3268,2.278576286,,1.07976729,
372905,3729,1.927207045,,0.27477949,
383501,3835,-1.235116117,,,
417602,4176,,,-0.429584836,
474901,4749,2.629945526,,,
495101,4951,-0.181008397,,,
510403,5104,0.873099324,,,
576801,5768,1.224468565,,-0.429584836,
619001,6190,0.170360844,,,
653202,6532,-0.532377637,,,
659101,6591,0.521730084,,-0.479896573,
661001,6610,-0.532377637,,0.27477949,
664202,6642,-1.235116117,,,
691701,6917,-0.883746877,,,
696301,6963,,,,
731001,7310,-0.532377637,,,
748101,7481,0.873099324,,,
753201,7532,-0.883746877,,,
782102,7821,-0.181008397,,,
782201,7822,0.170360844,,,
790101,7901,-1.235116117,,,
791201,7912,0.170360844,,,
842401,8424,-0.532377637,,,
859001,8590,-0.883746877,,,
870102,8701,-0.532377637,,,
872801,8728,0.521730084,,-0.630831786,
875701,8757,0.521730084,,,
914801,9148,0.521730084,,,
917301,9173,-0.883746877,,,
936301,9363,0.170360844,,,
947305,9473,0.170360844,,,
947601,9476,-1.235116117,,,
948203,9482,0.170360844,,,
948502,9485,-0.883746877,,,
961401,9614,0.873099324,,,
962301,9623,-0.181008397,,,
1022002,10220,-1.235116117,,,
1024501,10245,1.927207045,,,
1030201,10302,-0.532377637,,,
1033203,10332,2.278576286,,,
1046701,10467,0.521730084,,,
1048401,10484,0.521730084,,,
1051401,10514,-1.235116117,,,
1233003,12330,,,,
1246801,12468,0.521730084,,,
1247801,12478,-0.883746877,,,
1253201,12532,,,,
231501,2315,0.406450212,,,
472801,4728,0.768827509,,,
587802,5878,0.406450212,,-0.681143523,
777901,7779,-0.68068168,,,
1023102,10231,-1.767813572,,,
694302,6943,-0.643671405,,,
983402,9834,-0.987326478,,,
96202,962,-1.236251185,,,
351802,3518,0.701656078,,,
492801,4928,0.217179262,,,
552303,5523,0.45941767,,,
1200102,12001,-1.720728,,,
134302,1343,0.045125538,,,
455101,4551,-1.288129002,,,
486303,4863,-0.22152537,,,
622502,6225,0.045125538,,-0.178026148,
1016801,10168,-0.22152537,,,
21102,211,-0.576382342,,,
25505,255,-0.412180396,,,
38503,385,0.080425443,,,
38803,388,-0.083776503,,1.054070547,
45202,452,-0.412180396,,-0.769658612,
54804,548,-0.083776503,,0.410401432,
82001,820,0.244627389,,,
153204,1532,-0.740584288,,,
176003,1760,-0.083776503,,0.356762339,
188502,1885,-0.412180396,,,
195102,1951,-0.576382342,,,
228801,2288,0.244627389,,,
268305,2683,-0.083776503,,-0.716019519,
286401,2864,-0.083776503,,-0.394184962,
289202,2892,-0.740584288,,,
289401,2894,-0.247978449,,,
298302,2983,0.080425443,,,
305103,3051,0.244627389,,-0.501463148,
309902,3099,-0.412180396,,,
311501,3115,-0.083776503,,,
315602,3156,-0.247978449,,,
322505,3225,-1.561594019,,,
329102,3291,-0.740584288,,,
360903,3609,-0.412180396,,,
373701,3737,0.080425443,,,
391801,3918,0.408829336,,,
403302,4033,-0.904786234,,0.410401432,
406503,4065,-0.412180396,,,
427202,4272,-0.740584288,,-0.555102241,
452601,4526,-0.247978449,,,
482002,4820,-0.904786234,,,
483902,4839,0.244627389,,1.48318329,
486502,4865,0.901435174,,3.628747007,
487002,4870,-0.576382342,,,
499002,4990,-0.247978449,,,
499003,4990,-0.083776503,,,
513405,5134,-0.247978449,,,
519102,5191,-0.740584288,,-0.662380426,
538704,5387,-0.247978449,,,
542802,5428,-0.412180396,,,
596902,5969,-0.083776503,,-0.716019519,
608302,6083,0.244627389,,-0.662380426,
631101,6311,-0.412180396,,,
666203,6662,0.080425443,,-0.394184962,
670903,6709,-1.06898818,,,
682601,6826,0.080425443,,,
685201,6852,-0.247978449,,,
712704,7127,-1.233190127,,,
799803,7998,-0.247978449,,,
826203,8262,-0.576382342,,,
894403,8944,-0.247978449,,-0.608741334,
896203,8962,-0.083776503,,,
901904,9019,0.737233228,,,
925602,9256,-0.083776503,,,
936001,9360,-0.412180396,,-0.930575891,
989701,9897,0.408829336,,1.48318329,
997005,9970,0.408829336,,-0.340545869,
1052802,10528,-1.06898818,,,
1219109,12191,-0.740584288,,,
633201,6332,,,,
285001,2850,-0.432480611,,,
294302,2943,1.307990141,,,
929805,9298,,,,
1191901,11919,-1.012637529,,,
5702,57,0.015375638,,3.253273356,
111001,1110,-0.976352996,,,
115501,1155,-1.637505419,,0.410401432,
125501,1255,-0.315200574,,,
140605,1406,0.345951849,,,
183401,1834,-1.637505419,,,
223002,2230,1.007104272,,0.088566874,
232201,2322,-0.976352996,,,
263601,2636,0.345951849,,,
272701,2727,-1.637505419,,,
279603,2796,-0.976352996,,,
288303,2883,-1.637505419,,,
307403,3074,,,0.19584506,
337002,3370,0.345951849,,-0.286906776,
350401,3504,-0.645776785,,,
398602,3986,0.345951849,,0.303123246,
402601,4026,1.337680483,,0.624957804,
415701,4157,0.015375638,,,
417601,4176,0.015375638,,-0.125989497,
443702,4437,2.659985328,,-0.662380426,
498902,4989,0.015375638,,,
514801,5148,2.659985328,,0.624957804,
567301,5673,1.668256694,,,
587402,5874,-0.645776785,,,
618901,6189,0.345951849,,,
630704,6307,-0.976352996,,,
667201,6672,0.67652806,,,
671401,6714,0.015375638,,,
681001,6810,0.345951849,,,
691604,6916,0.015375638,,,
701503,7015,-0.315200574,,,
704503,7045,-0.645776785,,,
715702,7157,-1.306929207,,,
736701,7367,-1.306929207,,,
741801,7418,0.345951849,,-0.125989497,
746802,7468,0.015375638,,,
763201,7632,0.345951849,,-0.125989497,
766502,7665,-0.315200574,,,
778101,7781,-0.976352996,,,
791401,7914,1.337680483,,,
792201,7922,-1.637505419,,,
818001,8180,1.007104272,,-0.716019519,
818002,8180,-0.645776785,,,
832903,8329,-0.315200574,,-0.662380426,
852202,8522,0.67652806,,-0.125989497,
853103,8531,0.67652806,,-0.876936798,
870101,8701,-0.315200574,,,
871503,8715,0.345951849,,,
872001,8720,0.345951849,,,
876601,8766,0.345951849,,,
912201,9122,0.015375638,,,
912401,9124,-0.315200574,,,
914201,9142,0.345951849,,0.410401432,
948501,9485,0.015375638,,-0.876936798,
951502,9515,-0.315200574,,,
960802,9608,-0.315200574,,,
979701,9797,0.015375638,,,
1009302,10093,-0.315200574,,,
1021302,10213,-0.645776785,,,
1024102,10241,-0.315200574,,,
1024302,10243,0.67652806,,-0.662380426,
1047703,10477,,,,
1050202,10502,0.015375638,,,
1191202,11912,2.329409117,,0.678596896,
1241902,12419,-0.315200574,,,
1250301,12503,-0.976352996,,,
313501,3135,-0.68068168,,,
160501,1605,-0.300016333,,-0.394184962,
838701,8387,0.043638739,,-0.930575891,
1022001,10220,1.761914101,,-0.662380426,
661802,6618,-0.267297553,,,
207901,2079,0.103134333,,,
350001,3500,-0.360970164,,,
411501,4115,-0.593022412,,,
693101,6931,-0.128917916,,-0.930575891,
6201,62,0.080425443,,-0.773729666,
9102,91,-0.740584288,,,
40702,407,-1.233190127,,,
43902,439,-0.412180396,,-0.921489828,
75904,759,1.558242959,,1.885953236,
90003,900,-0.083776503,,,
90602,906,0.080425443,,-0.773729666,
101504,1015,-0.083776503,,-0.428955957,
114702,1147,-0.576382342,,,
115702,1157,-0.083776503,,,
122003,1220,0.244627389,,1.393419365,
137401,1374,-0.740584288,,,
159802,1598,1.06563712,,0.654618559,
167503,1675,-0.740584288,,,
172502,1725,1.722444905,,2.526247267,
195403,1954,0.901435174,,0.45760501,
207103,2071,0.901435174,,0.999392268,
215501,2155,0.737233228,,0.162084688,
225201,2252,0.737233228,,1.245659204,
228703,2287,1.06563712,,0.80237872,
254903,2549,-0.904786234,,-0.724476279,
262701,2627,0.901435174,,2.132220171,
266307,2663,0.080425443,,-0.03492886,
268103,2681,-1.233190127,,,
277503,2775,0.573031282,,1.491926139,
287702,2877,0.244627389,,-0.428955957,
337105,3371,-1.233190127,,,
339301,3393,-0.576382342,,-1.069249989,
346901,3469,0.408829336,,-1.069249989,
365406,3654,-1.233190127,,,
377102,3771,0.408829336,,0.260591462,
379805,3798,0.080425443,,-0.822983053,
380002,3800,0.737233228,,-0.822983053,
381701,3817,-0.247978449,,-0.428955957,
391502,3915,0.080425443,,,
401902,4019,0.080425443,,,
407703,4077,0.408829336,,0.359098236,
407902,4079,0.244627389,,3.511315009,
409502,4095,1.558242959,,,
418502,4185,0.573031282,,,
422702,4227,-1.233190127,,,
433902,4339,0.737233228,,,
436703,4367,-0.247978449,,,
475401,4754,0.244627389,,-0.921489828,
500102,5001,0.080425443,,0.162084688,
508401,5084,-1.233190127,,,
509102,5091,-0.083776503,,-0.37970257,
511703,5117,-0.740584288,,,
515702,5157,0.573031282,,,
519101,5191,-0.247978449,,-0.330449183,
521603,5216,-0.247978449,,2.329233719,
529905,5299,0.244627389,,,
531404,5314,-0.083776503,,-0.133435634,
532602,5326,0.080425443,,-0.921489828,
568105,5681,-1.06898818,,,
568603,5686,0.408829336,,-0.822983053,
616105,6161,0.080425443,,-0.330449183,
629002,6290,1.06563712,,1.590432913,
728602,7286,0.408829336,,-0.921489828,
767304,7673,0.080425443,,,
769201,7692,0.408829336,,-0.872236441,
803302,8033,0.737233228,,-0.330449183,
811101,8111,0.244627389,,,
829403,8294,0.080425443,,,
841703,8417,0.080425443,,,
890005,8900,0.080425443,,0.260591462,
957504,9575,-0.576382342,,,
975701,9757,-0.904786234,,,
989202,9892,0.408829336,,1.541179526,
992202,9922,-0.412180396,,,
1013801,10138,0.737233228,,1.590432913,
1052801,10528,-0.576382342,,,
1177305,11773,-0.083776503,,-0.084182247,
1178101,11781,0.408829336,,,
1192304,11923,0.080425443,,-0.03492886,
1217604,12176,-0.247978449,,0.408351623,
1219302,12193,-0.576382342,,,
976301,9763,-1.637505419,,,
7803,78,-2.492568166,,,
9202,92,-1.043058977,,,
26504,265,0.768827509,,-0.921489828,
62202,622,-0.68068168,,,
65002,650,-0.318304383,,,
80501,805,0.044072915,,,
181601,1816,-0.318304383,,,
205001,2050,0.044072915,,,
220606,2206,-0.318304383,,1.393419365,
312002,3120,-0.318304383,,,
349103,3491,-0.318304383,,,
371105,3711,-0.318304383,,-1.069249989,
453302,4533,-0.68068168,,,
488702,4887,1.131204806,,-0.822983053,
506104,5061,1.855959401,,-1.069249989,
602304,6023,-1.043058977,,,
604401,6044,-0.318304383,,,
636506,6365,0.044072915,,-0.231942409,
651501,6515,0.406450212,,-0.576716118,
652501,6525,-0.318304383,,,
691603,6916,1.493582104,,-0.428955957,
704201,7042,1.493582104,,-0.773729666,
705101,7051,-0.68068168,,,
725302,7253,0.768827509,,,
726301,7263,0.768827509,,-0.822983053,
746801,7468,1.131204806,,,
754302,7543,-0.68068168,,,
782101,7821,0.768827509,,,
809105,8091,1.855959401,,-0.428955957,
814403,8144,-1.043058977,,,
815301,8153,0.768827509,,0.654618559,
845701,8457,-0.318304383,,-0.576716118,
876202,8762,0.044072915,,,
877201,8772,0.044072915,,,
880201,8802,0.044072915,,,
917401,9174,1.131204806,,0.408351623,
924401,9244,-0.318304383,,,
940301,9403,-1.043058977,,-0.03492886,
940801,9408,-1.405436275,,,
947304,9473,-1.043058977,,,
952501,9525,-2.492568166,,-0.330449183,
960801,9608,0.044072915,,-0.822983053,
986101,9861,1.493582104,,-1.069249989,
996502,9965,0.406450212,,-0.625969505,
1009301,10093,0.768827509,,,
1011901,10119,0.768827509,,-0.478209344,
1024301,10243,0.044072915,,0.014324527,
1029201,10292,1.493582104,,-0.773729666,
1030902,10309,-0.318304383,,0.654618559,
1040901,10409,-0.318304383,,-0.478209344,
1248301,12483,0.406450212,,-0.428955957,
1249001,12490,1.131204806,,-0.576716118,
1253001,12530,0.406450212,,-0.330449183,
510503,5105,1.912848117,,0.614600182,
820203,8202,-1.962966408,,,
983401,9834,-0.751774369,,,
878201,8782,0.335186581,,-0.625969505,
1206602,12066,-1.521231404,,,
281902,2819,-0.22152537,,-0.822983053,
664401,6644,0.045125538,,,
23603,236,1.722444905,,2.070042055,
45903,459,2.543454636,,0.906370694,
46201,462,0.573031282,,0.087490847,
56702,567,0.244627389,,,
60404,604,0.080425443,,0.044391908,
95001,950,0.901435174,,-0.171102789,
97102,971,0.737233228,,0.389183422,
131002,1310,1.394041013,,-0.300399607,
164902,1649,1.394041013,,-0.817586879,
180302,1803,0.737233228,,-0.860685818,
190502,1905,0.244627389,,,
193602,1936,0.408829336,,-0.041805971,
212401,2124,1.394041013,,0.216787665,
223703,2237,0.408829336,,,
255202,2552,0.244627389,,0.906370694,
290202,2902,1.558242959,,-0.300399607,
294904,2949,0.737233228,,-0.12800385,
296401,2964,-0.576382342,,,
297902,2979,0.573031282,,-0.989982636,
325402,3254,0.408829336,,-1.033081575,
367701,3677,0.573031282,,0.044391908,
368702,3687,0.408829336,,-0.602092182,
373502,3735,-0.083776503,,-1.033081575,
379103,3791,0.244627389,,-0.300399607,
381401,3814,0.573031282,,0.389183422,
402301,4023,-0.247978449,,0.044391908,
403502,4035,-0.247978449,,-0.645191121,
409401,4094,1.06563712,,0.690875997,
429201,4292,0.244627389,,0.044391908,
442803,4428,0.408829336,,-0.731389,
446502,4465,0.573031282,,-0.386597486,
453605,4536,0.737233228,,-0.343498546,
463202,4632,0.573031282,,-0.989982636,
488002,4880,0.244627389,,,
495603,4956,-0.576382342,,,
500101,5001,0.244627389,,,
503502,5035,0.408829336,,-0.903784757,
528003,5280,1.06563712,,1.337360087,
534103,5341,1.06563712,,-0.817586879,
578103,5781,-0.412180396,,,
587401,5874,0.244627389,,-0.386597486,
596901,5969,1.229839067,,0.044391908,
597305,5973,0.573031282,,-1.033081575,
637109,6371,0.244627389,,,
646102,6461,1.229839067,,-0.688290061,
673801,6738,0.737233228,,2.414833569,
715805,7158,0.573031282,,4.87147311,
722803,7228,0.080425443,,,
723602,7236,0.901435174,,0.475381301,
742301,7423,-0.083776503,,-0.731389,
747702,7477,0.573031282,,0.906370694,
750404,7504,1.229839067,,-0.041805971,
750405,7504,1.558242959,,0.216787665,
767302,7673,0.408829336,,-0.300399607,
786404,7864,0.080425443,,-0.817586879,
799802,7998,0.901435174,,,
800603,8006,0.573031282,,0.51848024,
803403,8034,1.229839067,,-0.602092182,
808304,8083,-0.247978449,,,
809302,8093,,,-0.817586879,
823702,8237,0.573031282,,-0.817586879,
828905,8289,-0.083776503,,,
832902,8329,0.244627389,,,
841601,8416,0.408829336,,0.389183422,
864202,8642,0.080425443,,0.389183422,
930803,9308,1.229839067,,1.983844176,
936501,9365,0.901435174,,-0.989982636,
995502,9955,0.901435174,,0.561579179,
1052601,10526,0.737233228,,0.044391908,
1053204,10532,1.229839067,,-0.386597486,
1177402,11774,0.737233228,,0.690875997,
1177702,11777,1.06563712,,1.466656905,
1187803,11878,1.229839067,,1.552854783,
1191602,11916,-0.412180396,,,
1191803,11918,0.737233228,,-0.645191121,
1213002,12130,1.394041013,,3.492307052,
1217707,12177,0.080425443,,,
1219108,12191,1.06563712,,,
311801,3118,-0.315200574,,-0.731389,
629001,6290,1.007104272,,-0.171102789,
627502,6275,0.768827509,,0.044391908,
6802,68,0.387293812,,,
140004,1400,-0.643671405,,-0.860685818,
151901,1519,0.387293812,,-0.515894303,
212601,2126,0.387293812,,-0.08490491,
223001,2230,1.418259029,,1.12186539,
229601,2296,-0.987326478,,0.001292968,
272002,2720,-1.33098155,,0.044391908,
275203,2752,0.387293812,,-0.688290061,
350501,3505,1.074603956,,0.346084483,
384601,3846,0.387293812,,1.251162208,
456102,4561,1.074603956,,0.475381301,
499501,4995,-3.049256912,,-1.033081575,
506103,5061,2.105569173,,-0.386597486,
552302,5523,1.074603956,,-0.12800385,
555301,5553,0.387293812,,-0.774487939,
575301,5753,0.043638739,,-0.343498546,
584001,5840,0.730948884,,0.647777058,
635302,6353,0.043638739,,,
635303,6353,-0.987326478,,,
663801,6638,-1.674636622,,,
733101,7331,-0.643671405,,-1.033081575,
745801,7458,-0.300016333,,1.035667512,
777501,7775,0.730948884,,-0.688290061,
793102,7931,0.387293812,,1.12186539,
797501,7975,,,,
842901,8429,0.730948884,,-0.903784757,
867404,8674,-1.674636622,,,
873301,8733,-0.987326478,,,
880002,8800,-0.643671405,,,
917101,9171,0.043638739,,-0.645191121,
922801,9228,-0.300016333,,-0.558993243,
935901,9359,0.043638739,,-0.989982636,
948202,9482,0.043638739,,-0.386597486,
951501,9515,-0.300016333,,-0.645191121,
963301,9633,0.043638739,,,
973601,9736,1.074603956,,-0.817586879,
975001,9750,0.043638739,,-0.731389,
1010102,10101,0.730948884,,0.690875997,
1011701,10117,-0.643671405,,,
1023101,10231,-0.987326478,,,
1047702,10477,0.730948884,,-0.860685818,
1176504,11765,1.418259029,,0.863271754,
1230701,12307,1.761914101,,1.639052662,
