"SubjectTag","ExtendedID","Generation","Gender","RaceCohort","SiblingCountInNls","BirthOrderInNls","SimilarAgeCount","HasMzPossibly","KidCountBio","KidCountInNls","Mob","LastSurveyYearCompleted","AgeAtLastSurvey","IsDead","DeathDate"
300200,3002,1,1,1,1,1,1,0,5,0,1963-12-15,2010,46.4010963439941,0,NA
300300,3003,1,1,2,1,1,1,0,0,0,1960-12-15,2010,49.8535232543945,0,NA
300400,3004,1,2,2,1,1,1,0,4,4,1957-03-15,2010,52.8350448608398,0,NA
300401,3004,2,2,2,4,1,1,0,1,NA,1975-05-15,2008,32.7583847045898,0,NA
300402,3004,2,2,2,4,2,1,0,1,NA,1977-08-15,2010,33.0349082946777,0,NA
300403,3004,2,1,2,4,3,1,0,1,NA,1985-02-15,2008,23.7672824859619,0,NA
300404,3004,2,1,2,4,4,1,0,0,NA,1989-03-15,2010,21.4428482055664,0,NA
300500,3005,1,1,1,1,1,1,0,0,0,1961-06-15,1986,25.0924034118652,0,NA
300600,3006,1,2,2,2,1,1,0,0,0,1961-10-15,2000,39.159481048584,0,NA
300700,3006,1,2,2,2,2,1,0,1,1,1964-01-15,1990,26.6091709136963,0,NA
300701,3006,2,2,2,1,1,1,0,0,NA,1983-03-15,1990,7.44695425033569,0,NA
300800,3008,1,1,2,1,1,1,0,0,0,1957-03-15,1994,37.3552360534668,0,NA
300900,3009,1,2,2,2,1,2,1,0,0,1957-04-15,2008,50.9240264892578,0,NA
301000,3009,1,2,2,2,1,2,1,1,1,1957-04-15,2010,52.6598205566406,0,NA
301001,3009,2,2,2,1,1,1,0,NA,NA,1990-03-15,2010,19.8494186401367,0,NA
301100,3011,1,2,3,1,1,1,0,2,2,1960-12-15,2010,48.9637222290039,0,NA
301101,3011,2,1,3,2,1,1,0,0,NA,1989-01-15,2010,20.9007530212402,0,NA
301102,3011,2,1,3,2,2,1,0,0,NA,1992-10-15,2010,17.1772766113281,0,NA
301200,3012,1,2,3,1,1,1,0,1,1,1957-01-15,2010,52.903491973877,0,NA
301201,3012,2,1,3,1,1,1,0,0,NA,1992-05-15,2010,17.5742645263672,0,NA
301300,3013,1,2,3,1,1,1,0,3,3,1963-12-15,2010,46.7734413146973,0,NA
301301,3013,2,2,3,3,1,1,0,NA,NA,1988-05-15,2010,21.8781661987305,0,NA
301302,3013,2,2,3,3,2,1,0,0,NA,1991-11-15,1998,6.85557842254639,0,NA
301303,3013,2,1,3,3,3,1,0,0,NA,1994-10-15,1998,3.93976736068726,0,NA
301400,3014,1,2,1,1,1,1,0,1,1,1963-03-15,2010,46.7898712158203,0,NA
301401,3014,2,1,1,1,1,1,0,0,NA,1988-11-15,2010,21.1170425415039,0,NA
301500,3015,1,1,3,2,1,1,0,2,0,1959-03-15,2010,51.3347015380859,0,NA
301600,3015,1,1,3,2,2,1,0,2,0,1961-06-15,2010,48.9281311035156,0,NA
301700,3017,1,1,3,2,1,1,0,4,0,1958-09-15,2010,51.4141006469727,0,NA
301800,3017,1,1,3,2,2,1,0,4,0,1964-09-15,2010,45.4784393310547,0,NA
301900,3019,1,1,3,3,2,1,0,0,0,1961-10-15,2010,48.7748107910156,0,NA
302000,3019,1,2,3,3,3,1,0,1,1,1962-12-15,2010,47.6276512145996,0,NA
302001,3019,2,1,3,1,1,1,0,0,NA,1991-08-15,2010,18.9623546600342,0,NA
302100,3019,1,2,3,3,1,1,0,4,4,1958-04-15,2010,51.8631057739258,0,NA
302101,3019,2,2,3,4,1,1,0,0,NA,1975-09-15,2008,32.4873390197754,0,NA
302102,3019,2,2,3,4,2,1,0,1,NA,1977-07-15,2010,32.7419586181641,0,NA
302103,3019,2,2,3,4,3,1,0,NA,NA,1991-02-15,2010,18.9267616271973,0,NA
302104,3019,2,2,3,4,4,1,0,0,NA,1998-01-15,2008,10.4941816329956,0,NA
302200,3022,1,1,3,2,1,1,0,0,0,1957-04-15,2010,53.2484588623047,0,NA
302300,3022,1,2,3,2,2,1,0,2,2,1961-06-15,2010,48.5366172790527,0,NA
302301,3022,2,2,3,2,1,1,0,NA,NA,1989-07-15,2010,20.9007530212402,0,NA
302302,3022,2,1,3,2,2,1,0,0,NA,1992-07-15,2010,17.9219703674316,0,NA
302400,3024,1,1,3,1,1,1,0,1,0,1963-03-15,2010,46.8637924194336,0,NA
302500,3025,1,2,3,2,1,1,0,2,2,1959-02-15,2010,50.8884315490723,0,NA
302501,3025,2,2,3,2,1,1,0,NA,NA,1982-10-15,2010,27.28542137146,0,NA
302502,3025,2,2,3,2,2,1,0,NA,NA,1984-01-15,2010,26.0369606018066,0,NA
302600,3025,1,1,3,2,2,1,0,0,0,1961-03-15,1993,32.5010261535645,0,NA
302700,3027,1,2,2,1,1,1,0,4,4,1959-05-15,2010,50.8692665100098,0,NA
302701,3027,2,1,2,4,1,1,0,NA,NA,1976-07-15,2010,34.3080101013184,0,NA
302702,3027,2,1,2,4,2,1,0,NA,NA,1981-10-15,2004,22.9021224975586,0,NA
302703,3027,2,1,2,4,3,1,0,1,NA,1987-08-15,2010,22.9869956970215,0,NA
302704,3027,2,2,2,4,4,1,0,NA,NA,1991-01-15,2010,19.0335388183594,0,NA
302800,3028,1,1,2,1,1,1,0,3,0,1959-07-15,2010,51.3045845031738,0,NA
302900,3029,1,1,2,1,1,1,0,2,0,1959-08-15,2010,50.524299621582,0,NA
303000,3030,1,1,2,1,1,1,0,5,0,1958-06-15,2010,52.1177291870117,0,NA
303100,3031,1,1,1,1,1,1,0,0,0,1959-11-15,1986,26.2642021179199,0,NA
303200,3032,1,1,2,2,2,1,0,1,0,1960-06-15,2008,47.6906242370605,0,NA
303300,3032,1,1,2,2,1,1,0,2,0,1957-10-15,2010,53.1608505249023,0,NA
303400,3034,1,2,3,2,1,1,0,0,0,1958-01-15,1998,40.2162895202637,0,NA
303500,3034,1,2,3,2,2,1,0,5,5,1963-09-15,2010,46.3244361877441,0,NA
303501,3034,2,2,3,5,1,1,0,2,NA,1980-08-15,2010,29.8370971679688,0,NA
303502,3034,2,1,3,5,2,1,0,0,NA,1990-12-15,2010,19.0335388183594,0,NA
303503,3034,2,2,3,5,3,1,0,NA,NA,1992-04-15,2010,18.4010944366455,0,NA
303504,3034,2,2,3,5,4,1,0,NA,NA,1993-05-15,2010,17.3141689300537,0,NA
303505,3034,2,1,3,5,5,1,0,0,NA,1997-04-15,2008,11.3018484115601,0,NA
303600,3036,1,2,3,1,1,1,0,2,2,1957-08-15,2010,52.4709091186523,0,NA
303601,3036,2,1,3,2,1,1,0,2,NA,1978-09-15,2008,29.4045181274414,0,NA
303602,3036,2,1,3,2,2,1,0,0,NA,1980-02-15,2010,30.2258720397949,0,NA
303700,3037,1,1,3,1,1,1,0,3,0,1958-05-15,2010,51.7891845703125,0,NA
303800,3038,1,2,3,3,1,1,0,3,3,1959-03-15,1989,30.3682403564453,0,NA
303801,3038,2,1,3,3,1,1,0,0,NA,1981-10-15,1988,7.06913089752197,0,NA
303802,3038,2,1,3,3,2,1,0,0,NA,1982-12-15,1988,5.90280628204346,0,NA
303803,3038,2,2,3,3,3,1,0,0,NA,1988-09-15,1988,0.150581791996956,0,NA
303900,3038,1,1,3,3,2,1,0,3,0,1960-08-15,2010,49.3689270019531,0,NA
304000,3038,1,2,3,3,3,1,0,0,0,1962-06-15,2000,38.0971946716309,0,NA
304100,3041,1,2,3,1,1,1,0,4,4,1958-09-15,2010,51.3018493652344,0,NA
304101,3041,2,1,3,4,1,1,0,0,NA,1975-02-15,2008,33.4839134216309,0,NA
304102,3041,2,2,3,4,2,1,0,3,NA,1979-11-15,2008,28.2929496765137,0,NA
304103,3041,2,1,3,4,3,1,0,1,NA,1988-06-15,2010,21.5550994873047,0,NA
304104,3041,2,1,3,4,4,1,0,0,NA,1990-03-15,2010,19.8110885620117,0,NA
304200,3042,1,2,3,2,1,1,0,1,1,1961-07-15,2010,48.4736480712891,0,NA
304201,3042,2,2,3,1,1,1,0,NA,NA,1986-12-15,2010,23.0499649047852,0,NA
304300,3042,1,2,3,2,2,1,0,2,2,1964-04-15,2010,46.4147834777832,0,NA
304301,3042,2,2,3,2,1,1,0,NA,NA,1987-09-15,2010,22.3436012268066,0,NA
304302,3042,2,2,3,2,2,1,0,0,NA,1999-05-15,2008,9.286789894104,0,NA
304400,3044,1,1,3,1,1,1,0,2,0,1963-12-15,2008,45.0212173461914,0,NA
304500,3045,1,2,3,1,1,1,0,4,4,1961-04-15,2010,49.1416854858398,0,NA
304501,3045,2,1,3,4,1,1,0,NA,NA,1976-09-15,1996,19.8384666442871,0,NA
304502,3045,2,2,3,4,2,1,0,2,NA,1978-01-15,2008,30.8090343475342,0,NA
304503,3045,2,2,3,4,3,1,0,4,NA,1981-08-15,2008,27.0855579376221,0,NA
304504,3045,2,2,3,4,4,1,0,NA,NA,1986-05-15,2010,24.0602321624756,0,NA
304600,3046,1,2,2,1,1,1,0,5,5,1958-06-15,2010,51.6358642578125,0,NA
304601,3046,2,1,2,5,1,1,0,NA,NA,1974-11-15,NA,NA,0,NA
304602,3046,2,1,2,5,2,1,0,3,NA,1975-04-15,2008,33.437370300293,0,NA
304603,3046,2,2,2,5,3,1,0,2,NA,1978-11-15,2008,29.2539348602295,0,NA
304604,3046,2,2,2,5,4,1,0,1,NA,1980-01-15,2010,30.3983573913574,0,NA
304605,3046,2,1,2,5,5,1,0,2,NA,1985-08-15,2010,24.8350448608398,0,NA
304700,3047,1,2,3,1,1,1,0,2,2,1960-02-15,2010,49.8672142028809,0,NA
304701,3047,2,2,3,2,1,1,0,1,NA,1977-04-15,2010,32.7227935791016,0,NA
304702,3047,2,2,3,2,2,1,0,1,NA,1978-11-15,2008,30.0205345153809,0,NA
304800,3048,1,2,3,2,1,1,0,2,2,1962-07-15,2000,38.2642021179199,0,NA
304801,3048,2,2,3,2,1,1,0,0,NA,1987-04-15,1998,11.3237504959106,0,NA
304802,3048,2,2,3,2,2,1,0,0,NA,1990-07-15,1998,8.0739221572876,0,NA
304900,3048,1,2,3,2,2,1,0,2,2,1964-09-15,2006,41.7631759643555,0,NA
304901,3048,2,2,3,2,1,1,0,1,NA,1990-01-15,2008,18.8610534667969,0,NA
304902,3048,2,2,3,2,2,1,0,0,NA,1994-05-15,2008,14.5407257080078,0,NA
305000,3050,1,1,3,2,1,1,0,2,0,1959-10-15,2010,50.6338119506836,0,NA
305100,3050,1,2,3,2,2,1,0,3,3,1962-10-15,2010,47.8329925537109,0,NA
305101,3050,2,1,3,3,1,1,0,0,NA,1979-05-15,1994,15.2169742584229,0,NA
305102,3050,2,1,3,3,2,1,0,0,NA,1980-11-15,2010,29.2183437347412,0,NA
305103,3050,2,1,3,3,3,1,0,0,NA,1997-09-15,2008,11.0088977813721,0,NA
305200,3052,1,1,3,2,2,1,0,1,0,1959-02-15,2010,51.0663909912109,0,NA
305300,3052,1,2,3,2,1,1,0,1,1,1957-08-15,1983,25.5989055633545,0,NA
305301,3052,2,2,3,1,1,1,0,NA,NA,1978-04-15,NA,NA,0,NA
305400,3054,1,2,3,2,1,1,0,3,3,1959-09-15,2010,50.332649230957,0,NA
305401,3054,2,1,3,3,1,1,0,0,NA,1988-08-15,2010,21.5468864440918,0,NA
305402,3054,2,1,3,3,2,1,0,0,NA,1990-08-15,2010,19.7727584838867,0,NA
305403,3054,2,2,3,3,3,1,0,0,NA,1991-09-15,2010,18.6557159423828,0,NA
305500,3054,1,1,3,2,2,1,0,2,0,1963-07-15,2010,46.622859954834,0,NA
305600,3056,1,1,3,1,1,1,0,0,0,1962-06-15,2002,40.1122512817383,0,NA
305700,3057,1,2,3,1,1,1,0,2,2,1958-09-15,2010,51.2854194641113,0,NA
305701,3057,2,1,3,2,1,1,0,0,NA,1976-11-15,2008,31.8932247161865,0,NA
305702,3057,2,1,3,2,2,1,0,NA,NA,1981-10-15,2006,24.6023273468018,0,NA
305800,3058,1,2,3,1,1,1,0,5,5,1961-01-15,2010,48.9500350952148,0,NA
305801,3058,2,1,3,5,1,1,0,NA,NA,1977-11-15,2010,32.993839263916,0,NA
305802,3058,2,2,3,5,2,1,0,1,NA,1980-11-15,2008,27.9123878479004,0,NA
305803,3058,2,2,3,5,3,1,0,NA,NA,1982-07-15,2010,27.4551677703857,0,NA
305804,3058,2,1,3,5,4,1,0,0,NA,1987-10-15,2010,22.4503765106201,0,NA
305805,3058,2,2,3,5,5,1,0,NA,NA,1991-08-15,2010,18.4366874694824,0,NA
305900,3059,1,1,3,3,1,1,0,4,0,1957-03-15,2010,52.9226570129395,0,NA
306000,3059,1,1,3,3,3,1,0,2,0,1959-07-15,2010,50.9979476928711,0,NA
306100,3059,1,2,3,3,2,1,0,1,1,1958-01-15,2010,52.1012992858887,0,NA
306101,3059,2,2,3,1,1,1,0,NA,NA,1992-03-15,2010,17.9383983612061,0,NA
306200,3062,1,1,3,1,1,1,0,0,0,1957-05-15,2010,52.763858795166,0,NA
306300,3063,1,1,3,1,1,1,0,2,0,1961-10-15,2010,48.4490089416504,0,NA
306400,3064,1,2,2,2,1,1,0,0,0,1957-07-15,2010,52.6132774353027,0,NA
306500,3064,1,2,2,2,2,1,0,0,0,1959-11-15,2010,50.7214241027832,0,NA
306600,3066,1,2,2,1,1,1,0,2,2,1957-05-15,1994,37.1526336669922,0,NA
306601,3066,2,1,2,2,1,1,0,NA,NA,1979-06-15,2006,27.0280628204346,0,NA
306602,3066,2,2,2,2,2,1,0,1,NA,1985-07-15,2010,24.9965782165527,0,NA
306700,3067,1,1,2,1,1,1,0,0,0,1959-01-15,1979,20.2245044708252,0,NA
306800,3068,1,2,2,1,1,1,0,2,2,1957-10-15,2010,53.1334686279297,0,NA
306801,3068,2,1,2,2,1,1,0,0,NA,1976-11-15,1990,13.8809032440186,0,NA
306802,3068,2,2,2,2,2,1,0,2,NA,1981-07-15,2010,28.6926765441895,0,NA
306900,3069,1,2,2,3,1,1,0,2,2,1959-09-15,2010,50.5325126647949,0,NA
306901,3069,2,1,2,2,1,1,0,1,NA,1982-11-15,2010,27.1786441802979,0,NA
306902,3069,2,1,2,2,2,1,0,0,NA,1987-04-15,2010,22.7296371459961,0,NA
307000,3069,1,1,2,3,2,1,0,3,0,1961-11-15,2010,49.0075302124023,0,NA
307100,3069,1,1,2,3,3,1,0,0,0,1964-07-15,2010,45.6810417175293,0,NA
307200,3072,1,1,2,1,1,1,0,2,0,1964-03-15,2010,45.9192352294922,0,NA
307300,3073,1,2,2,1,1,1,0,2,2,1961-02-15,2010,49.2156066894531,0,NA
307301,3073,2,2,2,2,1,1,0,NA,NA,1994-04-15,2010,16.0547561645508,0,NA
307302,3073,2,1,2,2,2,1,0,0,NA,1999-12-15,2008,8.36960983276367,0,NA
307400,3074,1,2,2,1,1,1,0,3,3,1961-03-15,2002,41.2566719055176,0,NA
307401,3074,2,1,2,3,1,1,0,NA,NA,1985-01-15,2010,25.7576999664307,0,NA
307402,3074,2,1,2,3,2,1,0,0,NA,1989-06-15,2002,13.070499420166,0,NA
307403,3074,2,1,2,3,3,1,0,0,NA,1993-03-15,2002,9.25667381286621,0,NA
307500,3075,1,2,2,2,1,1,0,1,1,1957-04-15,2010,52.826831817627,0,NA
307501,3075,2,1,2,1,1,1,0,1,NA,1980-10-15,2010,29.3251190185547,0,NA
307600,3075,1,2,2,2,2,1,0,0,0,1964-02-15,2010,45.9520874023438,0,NA
307700,3077,1,1,2,2,1,1,0,2,0,1957-06-15,2010,52.7392196655273,0,NA
307800,3077,1,2,2,2,2,1,0,2,2,1961-11-15,1991,29.9000682830811,0,NA
307801,3077,2,1,2,2,1,1,0,0,NA,1983-07-15,1990,7.10746049880981,0,NA
307802,3077,2,1,2,2,2,1,0,0,NA,1987-11-15,1990,2.77070498466492,0,NA
307900,3079,1,2,3,4,1,1,0,1,1,1958-12-15,2010,51.578369140625,0,NA
307901,3079,2,2,3,1,1,1,0,NA,NA,1985-03-15,2010,25.2183437347412,0,NA
308000,3079,1,2,3,4,2,1,0,1,1,1961-10-15,2010,48.3093757629395,0,NA
308001,3079,2,2,3,1,1,1,0,NA,NA,1989-08-15,2010,20.6078033447266,0,NA
308100,3079,1,2,3,4,3,1,0,1,1,1963-08-15,2010,46.776180267334,0,NA
308101,3079,2,2,3,1,1,1,0,NA,NA,1985-03-15,2010,24.9226551055908,0,NA
308200,3079,1,1,3,4,4,1,0,0,0,1964-10-15,2010,45.2429847717285,0,NA
308300,3083,1,1,3,1,1,1,0,0,0,1959-01-15,2000,41.6536636352539,0,NA
308400,3084,1,1,3,1,1,1,0,2,0,1960-08-15,2010,49.6947288513184,0,NA
308500,3085,1,2,3,2,1,1,0,1,1,1962-05-15,2010,47.7645454406738,0,NA
308501,3085,2,2,3,1,1,1,0,0,NA,1996-03-15,2008,12.1451063156128,0,NA
308600,3085,1,1,3,2,2,1,0,3,0,1964-05-15,1998,33.9931564331055,0,NA
308700,3087,1,1,3,2,1,1,0,2,0,1961-07-15,2010,49.1581115722656,0,NA
308800,3087,1,1,3,2,2,1,0,2,0,1963-08-15,2010,46.6721420288086,0,NA
308900,3089,1,1,3,2,1,1,0,0,0,1959-07-15,2010,50.6420249938965,0,NA
309000,3089,1,2,3,2,2,1,0,0,0,1960-07-15,2010,49.5633125305176,0,NA
309100,3091,1,2,3,1,1,1,0,0,0,1964-06-15,2010,45.6974678039551,0,NA
309200,3092,1,1,3,1,1,1,0,0,0,1958-03-15,1983,25.1197814941406,0,NA
309300,3093,1,2,3,2,1,1,0,2,2,1957-01-15,2010,53.0349082946777,0,NA
309301,3093,2,2,3,2,1,1,0,NA,NA,1984-05-15,2010,25.6399726867676,0,NA
309302,3093,2,2,3,2,2,1,0,NA,NA,1987-01-15,2010,23.1238880157471,0,NA
309400,3093,1,2,3,2,2,1,0,0,0,1958-10-15,2010,51.5728950500488,0,NA
309500,3095,1,2,3,1,1,1,0,2,2,1957-08-15,2010,52.6023254394531,0,NA
309501,3095,2,1,3,2,1,1,0,2,NA,1976-05-15,2010,33.6427116394043,0,NA
309502,3095,2,1,3,2,2,1,0,1,NA,1979-03-15,2008,29.02121925354,0,NA
309600,3096,1,2,3,2,1,1,0,2,2,1958-09-15,2010,51.3894577026367,0,NA
309601,3096,2,2,3,2,1,1,0,NA,NA,1983-01-15,2010,27.8932247161865,0,NA
309602,3096,2,1,3,2,2,1,0,0,NA,1986-01-15,2010,24.1423683166504,0,NA
309700,3096,1,1,3,2,2,1,0,3,0,1962-12-15,2010,47.2525672912598,0,NA
309800,3098,1,2,3,2,1,1,0,2,2,1960-04-15,2010,49.7549629211426,0,NA
309801,3098,2,2,3,2,1,1,0,1,NA,1986-06-15,2010,23.6960983276367,0,NA
309802,3098,2,2,3,2,2,1,0,NA,NA,1991-01-15,2010,18.9705677032471,0,NA
309900,3098,1,2,3,2,2,1,0,2,2,1963-02-15,2010,46.9075965881348,0,NA
309901,3098,2,2,3,2,1,1,0,NA,NA,1993-09-15,2010,16.3312797546387,0,NA
309902,3098,2,1,3,2,2,1,0,0,NA,1997-10-15,2008,10.6694049835205,0,NA
310000,3100,1,1,3,1,1,1,0,2,0,1957-11-15,2010,52.2546195983887,0,NA
310100,3101,1,2,3,1,1,1,0,3,3,1962-01-15,2010,48.0027389526367,0,NA
310101,3101,2,2,3,3,1,1,0,1,NA,1983-03-15,2010,26.8692684173584,0,NA
310102,3101,2,2,3,3,2,1,0,2,NA,1984-12-15,2010,25.1060924530029,0,NA
310103,3101,2,2,3,3,3,1,0,2,NA,1987-01-15,2010,23.3292274475098,0,NA
310200,3102,1,1,3,1,1,1,0,2,0,1960-11-15,2010,49.1717987060547,0,NA
310300,3103,1,1,3,2,1,1,0,3,0,1963-05-15,2010,46.7679672241211,0,NA
310400,3103,1,1,3,2,2,1,0,0,0,1964-11-15,2010,45.7166328430176,0,NA
310500,3105,1,2,3,2,1,1,0,2,2,1963-01-15,2010,47.4852828979492,0,NA
310501,3105,2,2,3,2,1,1,0,NA,NA,1980-07-15,2010,29.6646137237549,0,NA
310502,3105,2,1,3,2,2,1,0,0,NA,1988-01-15,2010,22.6173858642578,0,NA
310600,3105,1,2,3,2,2,1,0,1,1,1964-01-15,2010,45.9630393981934,0,NA
310601,3105,2,1,3,1,1,1,0,0,NA,2001-05-15,2008,6.97604370117188,0,NA
310700,3107,1,2,3,1,1,1,0,2,2,1964-05-15,2010,45.7987670898438,0,NA
310701,3107,2,1,3,2,1,1,0,0,NA,1988-07-15,2010,21.6098556518555,0,NA
310702,3107,2,2,3,2,2,1,0,0,NA,2003-12-15,2008,4.39151287078857,0,NA
310800,3108,1,2,3,1,1,1,0,3,3,1960-08-15,2010,49.8535232543945,0,NA
310801,3108,2,2,3,3,1,1,0,NA,NA,1982-11-15,NA,NA,0,NA
310802,3108,2,1,3,3,2,1,0,0,NA,1985-06-15,2010,24.9609851837158,0,NA
310803,3108,2,2,3,3,3,1,0,NA,NA,1992-03-15,2010,18.255989074707,0,NA
310900,3109,1,2,3,2,2,1,0,1,1,1961-07-15,2010,48.4982872009277,0,NA
310901,3109,2,2,3,1,1,1,0,0,NA,1997-08-15,2008,10.7022590637207,0,NA
311000,3109,1,2,3,2,1,1,0,0,0,1960-09-15,1994,33.8179321289062,0,NA
311100,3111,1,2,3,2,1,1,0,2,2,1960-10-15,2010,49.1745376586914,0,NA
311101,3111,2,2,3,2,1,1,0,NA,NA,1985-05-15,2010,24.7227916717529,0,NA
311102,3111,2,1,3,2,2,1,0,0,NA,1989-02-15,2010,21.1581115722656,0,NA
311200,3111,1,2,3,2,2,1,0,0,0,1963-01-15,2010,46.9842567443848,0,NA
311300,3113,1,2,3,1,1,1,0,2,2,1959-10-15,2010,50.9185485839844,0,NA
311301,3113,2,2,3,2,1,1,0,2,NA,1980-05-15,2010,30.2012329101562,0,NA
311302,3113,2,1,3,2,2,1,0,0,NA,1982-08-15,2010,28.1779594421387,0,NA
311400,3114,1,1,3,2,1,1,0,0,0,1961-01-15,2010,49.0540733337402,0,NA
311500,3114,1,2,3,2,2,1,0,1,1,1962-08-15,2010,48.0273780822754,0,NA
311501,3114,2,1,3,1,1,1,0,0,NA,1998-02-15,2008,10.5489387512207,0,NA
311600,3116,1,1,3,1,1,1,0,2,0,1957-03-15,2010,52.9308700561523,0,NA
311700,3117,1,2,3,1,1,1,0,2,2,1959-12-15,2006,46.7460632324219,0,NA
311701,3117,2,1,3,2,1,1,0,0,NA,1991-07-15,2006,15.1649551391602,0,NA
311702,3117,2,2,3,2,2,1,0,0,NA,1996-07-15,2006,10.1848049163818,0,NA
311800,3118,1,2,3,1,1,1,0,2,2,1964-01-15,2010,46.5900077819824,0,NA
311801,3118,2,1,3,2,1,1,0,0,NA,1995-11-15,2010,14.7570161819458,0,NA
311802,3118,2,2,3,2,2,1,0,0,NA,1999-04-15,2008,9.27310085296631,0,NA
311900,3119,1,2,3,2,1,1,0,1,1,1959-04-15,2010,50.8090362548828,0,NA
311901,3119,2,2,3,1,1,1,0,0,NA,1999-07-15,2008,8.80766582489014,0,NA
312000,3119,1,2,3,2,2,1,0,2,2,1962-02-15,2010,48.0410690307617,0,NA
312001,3119,2,2,3,2,1,1,0,0,NA,1995-01-15,2010,15.1266260147095,0,NA
312002,3119,2,1,3,2,2,1,0,0,NA,1996-08-15,2008,12.0136890411377,0,NA
312100,3121,1,2,3,2,1,1,0,3,3,1960-03-15,2002,42.3928833007812,0,NA
312101,3121,2,1,3,3,1,1,0,0,NA,1981-08-15,2010,28.4106769561768,0,NA
312102,3121,2,1,3,3,2,1,0,NA,NA,1984-05-15,2004,20.0082130432129,0,NA
312103,3121,2,2,3,3,3,1,0,NA,NA,1990-02-15,2010,19.9507179260254,0,NA
312200,3121,1,2,3,2,2,1,0,2,2,1962-01-15,2010,47.8987007141113,0,NA
312201,3121,2,1,3,2,1,1,0,0,NA,1986-06-15,2010,24.5366191864014,0,NA
312202,3121,2,2,3,2,2,1,0,NA,NA,1993-08-15,2010,16.3696098327637,0,NA
312300,3123,1,1,3,2,1,1,0,1,0,1959-02-15,2010,51.5099258422852,0,NA
312400,3123,1,1,3,2,2,1,0,3,0,1961-10-15,2010,48.3367538452148,0,NA
312500,3125,1,1,3,1,1,1,0,3,0,1960-01-15,2010,50.4312133789062,0,NA
312600,3126,1,1,3,2,2,1,0,3,0,1964-08-15,1994,30.2450370788574,0,NA
312700,3126,1,1,3,2,1,1,0,2,0,1961-11-15,2010,48.2819976806641,0,NA
312800,3128,1,1,3,2,1,1,0,2,0,1961-04-15,2010,49.4127311706543,0,NA
312900,3128,1,2,3,2,2,1,0,2,2,1962-11-15,2010,47.0800819396973,0,NA
312901,3128,2,2,3,2,1,1,0,NA,NA,1990-08-15,2008,17.5112934112549,0,NA
312902,3128,2,1,3,2,2,1,0,0,NA,1994-02-15,2010,15.92333984375,0,NA
313000,3130,1,2,3,1,1,1,0,2,2,1960-04-15,2008,48.3586578369141,0,NA
313001,3130,2,2,3,2,1,1,0,NA,NA,1992-08-15,NA,NA,0,NA
313002,3130,2,2,3,2,2,1,0,NA,NA,1994-09-15,NA,NA,0,NA
313100,3131,1,1,3,1,1,1,0,0,0,1959-05-15,1985,25.8617382049561,0,NA
313200,3132,1,1,3,2,1,1,0,0,0,1959-05-15,1991,32.4791221618652,0,NA
313300,3132,1,2,3,2,2,1,0,0,0,1961-03-15,1990,29.6947288513184,0,NA
313400,3134,1,2,3,1,1,1,0,0,0,1958-11-15,2010,51.2525672912598,0,NA
313500,3135,1,2,3,1,1,1,0,2,2,1961-08-15,1994,32.9089660644531,0,NA
313501,3135,2,1,3,2,1,1,0,0,NA,1984-02-15,1994,10.4065704345703,0,NA
313502,3135,2,2,3,2,2,1,0,0,NA,1987-12-15,1994,6.57631778717041,0,NA
313600,3136,1,1,3,1,1,1,0,0,0,1959-01-15,1996,37.6919898986816,0,NA
313700,3137,1,1,3,1,1,1,0,1,0,1958-06-15,2010,51.6468162536621,0,NA
313800,3138,1,1,3,1,1,1,0,2,0,1958-06-15,2010,51.7371673583984,0,NA
313900,3139,1,1,3,1,1,1,0,1,0,1964-07-15,2004,39.8932228088379,0,NA
314000,3140,1,1,3,1,1,1,0,1,0,1958-06-15,2008,49.7987670898438,0,NA
314100,3141,1,1,3,1,1,1,0,0,0,1962-02-15,2010,48.0219039916992,0,NA
314200,3142,1,1,3,1,1,1,0,4,0,1964-01-15,2010,46.1738548278809,0,NA
314300,3143,1,2,3,1,1,1,0,0,0,1961-04-15,2010,48.8925399780273,0,NA
314400,3144,1,1,3,1,1,1,0,0,0,1958-02-15,1991,33.7303199768066,0,NA
314500,3145,1,2,3,2,2,1,0,2,2,1961-10-15,2010,48.1533203125,0,NA
314501,3145,2,1,3,2,1,1,0,0,NA,1992-10-15,2010,17.2019157409668,0,NA
314502,3145,2,1,3,2,2,1,0,0,NA,1994-10-15,2010,15.2032852172852,0,NA
314600,3145,1,2,3,2,1,1,0,0,0,1959-11-15,2010,50.2450370788574,0,NA
314700,3147,1,1,3,1,1,1,0,0,0,1958-08-15,1987,28.7255306243896,0,NA
314800,3148,1,2,3,1,1,1,0,0,0,1961-02-15,2010,49.744010925293,0,NA
314900,3149,1,1,3,1,1,1,0,1,0,1963-09-15,1994,30.9212875366211,0,NA
315000,3150,1,2,3,1,1,1,0,2,2,1958-11-15,2010,51.1676940917969,0,NA
315001,3150,2,2,3,2,1,2,0,0,NA,1994-08-15,2010,15.7700204849243,0,NA
315002,3150,2,1,3,2,1,2,0,0,NA,1994-08-15,2010,15.7700204849243,0,NA
315100,3151,1,2,3,1,1,1,0,3,3,1962-01-15,2010,48.1177291870117,0,NA
315101,3151,2,2,3,3,1,2,1,NA,NA,1985-07-15,2010,25.1498966217041,0,NA
315102,3151,2,2,3,3,1,2,1,NA,NA,1985-07-15,2010,25.2128677368164,0,NA
