"","Subject1Tag","Subject2Tag","ExtendedID","R","RelationshipPath","Intell_1","Strength_1","Orientation_1","Intell_2","Strength_2","Orientation_2"
"5004",1188100,1188200,11881,0.5,1,92.255,0.6871693869,-1,89.699,NA,NA
"5005",1188300,1188400,11883,0.5,1,75.428,-0.268630856,-1,18.231,0.171827139,-1
"5006",1188300,1188500,11883,0.5,1,75.428,-0.268630856,-1,31.039,-0.085843985,1
"5007",1188400,1188500,11883,0.5,1,18.231,0.171827139,-1,31.039,-0.085843985,1
"5008",1188800,1188900,11888,0.5,1,39.393,-1.379335208,0,68.263,-0.268630856,1
"5009",1189500,1189600,11895,NA,1,NA,0.965207941,1,NA,NA,NA
"5010",1189800,1189900,11898,0.5,1,80.758,0.6871693869,1,70.501,0.1310922787,1
"5011",1190100,1190200,11901,0.5,1,36.943,0.6871693869,-1,39.267,0.6871693869,-1
"5012",1190300,1190400,11903,0.5,1,3.969,-1.796393039,0,6.61,-0.085843985,-1
"5013",1190700,1190800,11907,0.5,1,72.402,NA,NA,NA,-1.041644227,1
"5014",1190700,1190900,11907,0.5,1,72.402,NA,NA,51.061,-0.641921093,-1
"5015",1190800,1190900,11907,0.5,1,NA,-1.041644227,1,51.061,-0.641921093,-1
"5016",1191100,1191200,11911,0.5,1,56.834,-0.21981515,-1,51.878,NA,NA
"5017",1191300,1191400,11913,0.5,1,41.57,-0.21981515,1,27.574,NA,NA
"5018",1191300,1191500,11913,NA,1,41.57,-0.21981515,1,42.503,0.965207941,-1
"5019",1191400,1191500,11913,NA,1,27.574,NA,NA,42.503,0.965207941,-1
"5020",1191800,1191900,11918,0.5,1,89.086,-0.268630856,1,95.601,-0.268630856,1
"5021",1192400,1192500,11924,0.5,1,91.057,0.0094076986,-1,70,0.0094076986,-1
"5022",1192400,1192600,11924,0.5,1,91.057,0.0094076986,-1,86.514,0.0094076986,1
"5023",1192500,1192600,11924,0.5,1,70,0.0094076986,-1,86.514,0.0094076986,1
"5024",1192700,1192800,11927,NA,1,12.015,NA,NA,23.467,NA,NA
"5025",1193200,1193300,11932,0.5,1,9.829,-0.992828522,NA,10.208,-0.146946275,-1
"5026",1193200,1193400,11932,0.5,1,9.829,-0.992828522,NA,12.465,0.2874462527,-1
"5027",1193300,1193400,11932,0.5,1,10.208,-0.146946275,-1,12.465,0.2874462527,-1
"5028",1193200,1193500,11932,0.5,1,9.829,-0.992828522,NA,10.59,0.4091308328,-1
"5029",1193400,1193500,11932,0.5,1,12.465,0.2874462527,-1,10.59,0.4091308328,-1
"5030",1193300,1193500,11932,0.5,1,10.208,-0.146946275,-1,10.59,0.4091308328,-1
"5031",1193600,1193700,11936,0.5,1,38.717,0.1972426808,-1,12.877,0.965207941,-1
"5032",1194400,1194500,11944,0.5,1,37.482,NA,NA,15.874,-1.379335208,0
"5033",1194600,1194700,11946,0.5,1,NA,NA,NA,10.751,0.4091308328,-1
"5034",1195000,1195100,11950,0.5,1,6.732,-1.041644227,-1,5.413,-0.126578845,-1
"5035",1195000,1195200,11950,0.5,1,6.732,-1.041644227,-1,7.419,-0.636872981,0
"5036",1195100,1195200,11950,0.5,1,5.413,-0.126578845,-1,7.419,-0.636872981,0
"5037",1195300,1195400,11953,0.5,1,19.822,NA,NA,5.172,NA,NA
"5038",1195500,1195600,11955,NA,1,72.75,0.0094076986,-1,47.974,0.965207941,1
"5039",1196000,1196100,11960,0.5,1,28.278,0.6871693869,-1,24.733,0.965207941,-1
"5040",1196200,1196300,11962,NA,1,87.828,NA,NA,89.793,NA,NA
"5041",1196500,1196600,11965,0.5,1,75.807,NA,NA,95.014,0.0094076986,-1
"5042",1196800,1196900,11968,NA,1,14.354,NA,NA,1.467,NA,NA
"5043",1197000,1197100,11970,0.5,1,18.459,-0.106211415,-1,24.339,0.6871693869,-1
"5044",1197100,1197200,11970,0.5,1,24.339,0.6871693869,-1,37.918,1.0313583431,0
"5045",1197000,1197200,11970,0.5,1,18.459,-0.106211415,-1,37.918,1.0313583431,0
"5046",1197400,1197500,11974,0.5,1,NA,-1.082379088,-1,22.133,NA,NA
"5047",1197400,1197600,11974,0.5,1,NA,-1.082379088,-1,20.201,-1.796393039,0
"5048",1197500,1197600,11974,0.5,1,22.133,NA,NA,20.201,-1.796393039,0
"5049",1197800,1197900,11978,0.5,1,19.238,-1.597721336,-1,10.752,NA,NA
"5050",1197800,1198000,11978,0.5,1,19.238,-1.597721336,-1,1.821,-1.379335208,0
"5051",1197900,1198000,11978,0.5,1,10.752,NA,NA,1.821,-1.379335208,0
"5052",1175600,1198100,11756,NA,1,NA,-0.21981515,NA,0.332,-1.796393039,0
"5053",1175700,1198100,11756,NA,1,NA,NA,NA,0.332,-1.796393039,0
"5054",1198200,1198300,11982,0.5,1,NA,-0.21981515,NA,0.962,NA,NA
"5055",1198400,1198500,11984,NA,1,34.721,NA,NA,44.128,NA,NA
"5056",1198400,1198600,11984,NA,1,34.721,NA,NA,NA,NA,NA
"5057",1198500,1198600,11984,NA,1,44.128,NA,NA,NA,NA,NA
"5058",1198800,1198900,11988,0.5,1,63.559,0.6871693869,-1,53.004,0.6871693869,-1
"5059",1199100,1199200,11991,0.5,1,22.235,1.0313583431,0,65.99,-0.485567119,-1
"5060",1199400,1199500,11994,NA,1,53.337,NA,NA,45.263,0.4091308328,1
"5061",1199800,1199900,11998,NA,1,88.703,NA,NA,81.356,NA,NA
"5062",1200100,1200200,12001,NA,1,92.465,NA,NA,96.046,NA,NA
"5063",1200100,1200300,12001,NA,1,92.465,NA,NA,52.133,NA,NA
"5064",1200200,1200300,12001,NA,1,96.046,NA,NA,52.133,NA,NA
"5065",1200200,1200400,12001,NA,1,96.046,NA,NA,33.085,0.4091308328,-1
"5066",1200300,1200400,12001,NA,1,52.133,NA,NA,33.085,0.4091308328,-1
"5067",1200100,1200400,12001,0.75,1,92.465,NA,NA,33.085,0.4091308328,-1
"5068",1201300,1201400,12013,0.5,1,61.527,1.0313583431,1,80.79,0.614300512,1
"5069",361300,1201700,3613,NA,1,74.682,0.4091308328,-1,30.12,-0.268630856,-1
"5070",361400,1201700,3613,NA,1,91.863,0.965207941,-1,30.12,-0.268630856,-1
"5071",1202000,1202100,12020,NA,1,85.439,NA,NA,82.756,NA,NA
"5072",1202400,1202500,12024,0.5,1,NA,NA,NA,NA,0.6871693869,1
"5073",1202400,1202600,12024,0.5,1,NA,NA,NA,NA,0.965207941,1
"5074",1202500,1202600,12024,0.5,1,NA,0.6871693869,1,NA,0.965207941,1
"5075",1202700,1202800,12027,NA,1,93.177,NA,NA,39.966,NA,NA
"5076",1203100,1203200,12031,0.5,1,66.317,-0.128161715,0,14.177,-0.641921093,-1
"5077",1203700,1203800,12037,NA,1,6.594,NA,NA,66.912,NA,NA
"5078",1203900,1204000,12039,0.5,1,65.528,0.965207941,-1,33.691,-0.54666941,-1
"5079",1204500,1204600,12045,0.5,1,87.993,0.0094076986,-1,81.954,-0.268630856,-1
"5080",1204700,1204800,12047,NA,1,71.275,NA,NA,62.162,0.1310922787,-1
"5081",1204700,1204900,12047,NA,1,71.275,NA,NA,98.495,NA,NA
"5082",1204800,1204900,12047,0.5,1,62.162,0.1310922787,-1,98.495,NA,NA
"5083",1205200,1205300,12052,0.5,1,68.169,0.707536817,-1,58.6,NA,NA
"5084",422400,1205400,4224,0.75,1,70.801,0.1972426808,0,83.962,0.965207941,-1
"5085",1205600,1205700,12056,0.5,1,76.886,0.2874462527,-1,58.25,0.965207941,1
"5086",1205900,1206000,12059,NA,1,96.37,NA,NA,NA,NA,NA
"5087",1206300,1206400,12063,0.5,1,98.123,NA,NA,91.448,-0.545219546,0
"5088",1206700,1206800,12067,0.5,1,73.579,0.6871693869,-1,88.023,0.965207941,-1
"5089",1207200,1207300,12072,0.5,1,70.51,0.1972426808,0,32.706,-0.545219546,0
"5090",1208200,1208300,12082,0.5,1,33.649,-0.128161715,0,42.237,-0.545219546,-1
"5091",1208400,1208500,12084,NA,1,56.342,-1.796393039,0,15.193,-1.379335208,0
"5092",1208800,1208900,12088,0.5,1,97.573,-0.268630856,1,63.613,0.0094076986,-1
"5093",1209200,1209300,12092,0.5,1,53.775,0.2874462527,-1,59.265,0.0094076986,1
"5094",499600,1209500,4996,NA,1,63.825,NA,NA,69.959,0.965207941,1
"5095",1210400,1210500,12104,0.5,1,83.988,-1.379335208,0,NA,-0.575770691,0
"5096",1210400,1210600,12104,0.5,1,83.988,-1.379335208,0,76.524,0.965207941,1
"5097",1210500,1210600,12104,0.5,1,NA,-0.575770691,0,76.524,0.965207941,1
"5098",1210700,1210800,12107,NA,1,NA,NA,NA,29.096,0.6871693869,-1
"5099",1211300,1211400,12113,0.5,1,64.178,0.965207941,1,55.171,NA,NA
"5100",559900,1211900,5599,NA,1,60.292,0.965207941,-1,54.283,0.6871693869,1
"5101",1212200,1212300,12122,NA,1,20.531,-0.783973103,-1,7.223,-0.085843985,1
"5102",1212400,1212500,12124,0.5,1,2.763,0.2874462527,-1,15.881,0.4091308328,-1
"5103",1212400,1212600,12124,0.5,1,2.763,0.2874462527,-1,10.695,-0.54666941,-1
"5104",1212500,1212600,12124,0.5,1,15.881,0.4091308328,-1,10.695,-0.54666941,-1
"5105",1212700,1212800,12127,0.5,1,18.781,NA,NA,64.324,-1.319682781,-1
"5106",1212900,1213000,12129,0.5,1,72.169,0.6871693869,-1,27.983,-0.54666941,-1
"5107",1212900,1213100,12129,0.5,1,72.169,0.6871693869,-1,32.593,0.6871693869,-1
"5108",1213000,1213100,12129,0.5,1,27.983,-0.54666941,-1,32.593,0.6871693869,-1
"5109",1213400,1213500,12134,0.5,1,22.446,NA,NA,10.769,-1.796393039,0
"5110",1213700,1213800,12137,0.5,1,33.411,-1.796393039,0,40.28,-0.085843985,-1
"5111",1213700,1213900,12137,0.5,1,33.411,-1.796393039,0,29.169,-0.545219546,-1
"5112",1213800,1213900,12137,0.5,1,40.28,-0.085843985,-1,29.169,-0.545219546,-1
"5113",1214300,1214400,12143,0.5,1,18.221,0.965207941,1,33.64,0.2874462527,-1
"5114",1214600,1214700,12146,0.5,1,14.647,0.6871693869,-1,25.624,NA,NA
"5115",1214600,1214800,12146,0.5,1,14.647,0.6871693869,-1,13.273,0.965207941,-1
"5116",1214700,1214800,12146,0.5,1,25.624,NA,NA,13.273,0.965207941,-1
"5117",1215100,1215200,12151,NA,1,NA,NA,NA,NA,NA,NA
"5118",1215400,1215500,12154,NA,1,33.722,NA,NA,41.062,NA,NA
"5119",1215600,1215700,12156,0.5,1,37.084,0.2874462527,-1,35.318,0.6871693869,-1
"5120",1215600,1215800,12156,0.25,1,37.084,0.2874462527,-1,0.387,0.1310922787,-1
"5121",1215700,1215800,12156,0.375,1,35.318,0.6871693869,-1,0.387,0.1310922787,-1
"5122",1216200,1216300,12162,0.5,1,28.366,0.6871693869,-1,78.009,0.965207941,-1
"5123",1216600,1216700,12166,NA,1,36.14,NA,NA,NA,NA,NA
"5124",1216800,1216900,12168,NA,1,47.111,NA,NA,13.434,NA,NA
"5125",1216800,1217000,12168,NA,1,47.111,NA,NA,42.799,NA,NA
"5126",1216900,1217000,12168,NA,1,13.434,NA,NA,42.799,NA,NA
"5127",1217100,1217200,12171,0.25,1,18.021,-0.545219546,-1,1.588,-1.379335208,0
"5128",1217500,1217600,12175,0.5,1,10.417,NA,NA,12.241,-1.041644227,-1
"5129",1217700,1217800,12177,0.5,1,20.237,-1.796393039,0,12.2,-1.796393039,0
"5130",1217900,1218000,12179,0.5,1,60.412,0.6871693869,-1,60.125,NA,NA
"5131",1217900,1218100,12179,0.5,1,60.412,0.6871693869,-1,24.994,-1.379335208,-1
"5132",1218000,1218100,12179,0.5,1,60.125,NA,NA,24.994,-1.379335208,-1
"5133",1218000,1218200,12179,0.5,1,60.125,NA,NA,78.359,NA,NA
"5134",1218100,1218200,12179,0.5,1,24.994,-1.379335208,-1,78.359,NA,NA
"5135",1217900,1218200,12179,0.5,1,60.412,0.6871693869,-1,78.359,NA,NA
"5136",1218300,1218400,12183,0.5,1,70.956,0.4091308328,-1,3.773,0.6871693869,-1
"5137",1218500,1218600,12185,0.5,1,11.916,0.965207941,-1,7.688,-0.545219546,1
"5138",1218500,1218700,12185,0.5,1,11.916,0.965207941,-1,1.07,NA,NA
"5139",1218600,1218700,12185,0.5,1,7.688,-0.545219546,1,1.07,NA,NA
"5140",1218800,1218900,12188,NA,1,13.859,0.614300512,0,21.449,0.707536817,-1
"5141",1219000,1219100,12190,NA,1,45.654,NA,NA,7.163,0.171827139,-1
"5142",1219600,1219700,12196,0.5,1,5.764,-0.783973103,-1,47.599,NA,NA
"5143",1220000,1220100,12200,0.5,1,31.088,NA,NA,7.309,0.6871693869,-1
"5144",1220200,1220300,12202,0.5,1,1.249,0.6871693869,-1,13.645,NA,NA
"5145",1220400,1220500,12204,0.375,1,21.064,-0.128161715,0,2.676,-0.363882539,-1
"5146",1220800,1220900,12208,NA,1,33.337,0.4091308328,-1,17.279,NA,NA
"5147",1220800,1221000,12208,0.25,1,33.337,0.4091308328,-1,32.171,0.965207941,-1
"5148",1220900,1221000,12208,0.25,1,17.279,NA,NA,32.171,0.965207941,-1
"5149",1221100,1221200,12211,0.5,1,27.607,-0.763605673,-1,1.118,NA,NA
"5150",1221700,1221800,12217,0.5,1,7.044,-0.783973103,-1,10.266,-0.962277377,1
"5151",1222200,1222300,12222,0.5,1,0.206,0.1310922787,-1,1.756,-0.962277377,0
"5152",1222300,1222400,12222,0.5,1,1.756,-0.962277377,0,20.195,0.6871693869,-1
"5153",1222200,1222400,12222,0.5,1,0.206,0.1310922787,-1,20.195,0.6871693869,-1
"5154",1222700,1222800,12227,0.5,1,50.461,NA,NA,41.791,-0.241088383,1
"5155",872900,1223100,8729,NA,1,96.764,NA,NA,55.988,NA,NA
"5156",1223200,1223300,12232,0.5,1,46.774,NA,NA,21.676,NA,NA
"5157",880700,1223400,8807,NA,1,47.444,NA,NA,87.54,NA,NA
"5158",880700,1223500,8807,0.75,1,47.444,NA,NA,69.833,NA,NA
"5159",1223400,1223500,8807,NA,1,87.54,NA,NA,69.833,NA,NA
"5160",1223800,1223900,12238,NA,1,9.74,NA,NA,28.147,NA,NA
"5161",1224400,1224500,12244,NA,1,80.693,NA,NA,76.2,NA,NA
"5162",1224700,1224800,12247,NA,1,21.713,NA,NA,40.419,NA,NA
"5163",1224900,1225000,12249,NA,1,90.374,NA,NA,85.508,NA,NA
"5164",1224900,1225100,12249,NA,1,90.374,NA,NA,91.376,NA,NA
"5165",1225000,1225100,12249,NA,1,85.508,NA,NA,91.376,NA,NA
"5166",1225600,1225700,12256,0.5,1,24.827,0.6871693869,-1,33.949,NA,NA
"5167",1225900,1226000,12259,0.5,1,76.013,0.4091308328,1,92.429,0.6871693869,1
"5168",1226100,1226200,12261,NA,1,0.616,NA,NA,52.047,NA,NA
"5169",1226100,1226300,12261,NA,1,0.616,NA,NA,NA,NA,NA
"5170",1226200,1226300,12261,NA,1,52.047,NA,NA,NA,NA,NA
"5171",1039400,1226500,10393,NA,1,71.896,NA,NA,78.779,NA,NA
"5172",1039300,1226500,10393,NA,1,51.75,NA,NA,78.779,NA,NA
"5173",1039500,1226500,10393,NA,1,NA,NA,NA,78.779,NA,NA
"5174",1039600,1226500,10393,NA,1,52.144,NA,NA,78.779,NA,NA
"5175",970200,1227000,9702,NA,1,94.293,NA,NA,80.602,NA,NA
